device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,1,1,1,0.5,3.473,0.921,0.005,3.352,0.183,1.026
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,2,1,1,0.5,3.466,5.945,0.005,13.246,0.25,1.245
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,4,1,1,0.5,6.636,1.44,0.006,7.927,0.193,1.276
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,8,1,1,0.5,6.693,1.49,0.007,10.827,0.191,1.181
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,16,1,1,0.5,4.44,1.421,0.003,9.928,0.135,1.049
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,32,1,1,0.5,5.858,1.259,0.003,9.863,0.229,1.611
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,64,1,1,0.5,6.644,1.428,0.006,8.175,0.191,1.103
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,128,1,1,0.5,6.636,1.433,0.006,10.956,0.19,1.148
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,256,1,1,0.5,6.628,1.416,0.006,16.321,0.179,1.126
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,512,1,1,0.5,6.673,1.448,0.007,12.72,0.218,1.142
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,1024,1,1,0.5,6.66,1.427,0.006,5.379,0.195,1.138
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,2048,1,1,0.5,6.085,1.231,0.004,3.26,0.136,1.063
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,4096,1,1,0.5,3.307,1.338,0.005,2.831,0.193,1.131
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,8192,1,1,0.5,5.025,1.423,0.006,2.457,0.17,1.146
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,1,1,1,0.5,3.302,0.875,0.006,2.94,0.323,1.28
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,2,1,1,0.5,6.241,1.596,0.006,20.943,0.204,1.488
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,4,1,1,0.5,6.625,1.416,0.008,13.951,0.381,1.433
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,8,1,1,0.5,6.631,1.401,0.008,8.706,0.351,1.479
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,16,1,1,0.5,5.281,1.213,0.004,15.452,0.384,1.444
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,32,1,1,0.5,6.538,1.447,0.008,12.377,0.413,1.486
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,64,1,1,0.5,6.623,1.339,0.005,13.234,0.218,1.57
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,128,1,1,0.5,5.247,1.236,0.006,10.429,0.246,1.733
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,256,1,1,0.5,5.853,1.19,0.004,12.145,0.212,1.562
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,512,1,1,0.5,5.326,1.198,0.005,10.962,0.28,1.585
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,1024,1,1,0.5,5.358,1.183,0.004,5.113,0.216,1.269
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,2048,1,1,0.5,6.62,1.402,0.007,3.599,0.352,1.376
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,4096,1,1,0.5,5.761,1.416,0.009,2.958,0.338,1.693
Intel(R) Many Integrated Core Acceleration Card,SquareArray,ONE_D,131072,8192,1,1,0.5,6.314,1.174,0.005,2.962,0.201,1.319
