device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,1,1,1,64,668.302,24.837,0.011,80.056,36.76,2.919
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,2,1,1,64,663.419,25.98,0.011,59.842,25.926,2.078
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,4,1,1,64,665.458,25.493,0.01,47.629,26.281,2.096
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,8,1,1,64,664.483,32.684,0.011,48.881,27.901,2.539
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,16,1,1,64,665.813,28.768,0.01,50.01,24.783,2.339
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,32,1,1,64,665.22,26.521,0.011,49.013,25.341,2.277
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,64,1,1,64,663.957,35.297,0.011,48.748,27.79,2.23
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,128,1,1,64,673.886,26.188,0.011,44.096,25.038,2.074
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,256,1,1,64,663.395,26.175,0.011,54.473,26.787,2.261
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,512,1,1,64,664.924,27.313,0.012,50.532,28.036,2.735
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,1024,1,1,64,683.989,30.109,0.016,50.755,27.267,2.575
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,2048,1,1,64,675.908,33.756,0.01,47.648,28.158,1.935
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,4096,1,1,64,666.924,25.81,0.01,50.302,25.998,1.972
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,1.67772e+07,8192,1,1,64,662.235,30.556,0.01,50.261,24.229,2.29
