device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,26.738,5.88,0.005,551.659,2.022,1.04
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,26.718,6.914,0.005,552.166,1.993,1.287
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,31.712,6.91,0.005,552.394,2.16,1.201
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,34.484,7.328,0.005,546.33,2.07,1.231
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,33.868,7.124,0.005,133.678,1.451,1.228
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,35.177,7.014,0.005,132.49,0.98,1.072
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,31.793,7.014,0.005,135.828,0.99,1.618
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,28.283,7.279,0.006,135.292,1.508,1.251
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,31.354,7.242,0.005,138.691,1.419,1.307
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,512,1,1,4,31.342,7.124,0.005,146.869,2.041,1.184
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,1024,1,1,4,32.043,7.245,0.005,153.247,1.13,1.447
Intel(R) Many Integrated Core Acceleration Card,Convolution,ONE_D,1024,1024,64,64,2048,1,1,4,34.485,8.061,0.005,181.004,1.422,1.449
