device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,1,1,16,220.289,26.906,0.008,11666.6,10.728,3.919
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,2,1,16,209.812,22.778,0.007,11727.9,8.787,3.938
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,4,1,16,213.369,22.47,0.008,11738.1,9.928,3.868
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,8,1,16,223.632,24.683,0.008,11739,9.486,3.876
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,16,1,16,221.818,22.818,0.008,11834.4,8.42,2.019
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,32,1,16,195.02,24.959,0.007,11859.7,8.325,1.883
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,64,1,16,190.987,24.455,0.008,11575.2,8.034,3.884
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,128,1,16,214.663,22.795,0.01,11426.4,9.681,3.875
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,256,1,16,195.098,22.989,0.009,11551.9,8.256,3.642
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,512,1,16,205.693,22.752,0.023,11670.4,11.963,4.133
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,1024,1,16,212.744,22.953,0.009,11757.8,8.163,3.923
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,2048,1,16,203.567,22.904,0.022,11954.1,10.99,3.905
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,4096,1,16,208.852,22.956,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,1,8192,1,16,165.268,23.311,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,1,1,16,164.989,22.696,0.009,11606.4,9,3.955
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,2,1,16,180.132,23.1,0.009,11667.4,11.609,3.886
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,4,1,16,199.968,23.31,0.008,11661.8,11.363,3.717
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,8,1,16,199.946,22.854,0.009,11721.2,11.689,2.026
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,16,1,16,204.45,24.782,0.009,11821.9,9.694,1.93
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,32,1,16,189.988,24.823,0.009,11769.7,11.29,3.918
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,64,1,16,198.862,23.02,0.009,11822.7,11.348,3.853
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,128,1,16,200.142,22.932,0.01,11781.9,11.178,3.634
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,256,1,16,199.206,23.278,0.01,11762.8,11.279,3.427
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,512,1,16,198.036,23.579,0.009,12064.3,11.051,3.718
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,1024,1,16,203.833,23.212,0.008,12016.2,11.723,3.054
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,2048,1,16,212.215,20.544,0.009,13238,9.448,3.205
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,2,4096,1,16,217.857,27.323,0.011,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,1,1,16,201.001,24.778,0.009,11609,2.715,3.366
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,2,1,16,215.793,27.212,0.01,11651.2,10.797,3.314
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,4,1,16,221.261,30.857,0.01,11655.9,9.238,1.63
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,8,1,16,174.782,18.621,0.008,11718.6,7.285,1.57
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,16,1,16,219.165,19.4,0.007,11784.6,12.128,1.424
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,32,1,16,198.619,18.779,0.008,11936.4,7.177,3.406
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,64,1,16,222.409,16.413,0.01,11846.9,10.182,3.775
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,128,1,16,222.49,18.516,0.011,12175,10.417,3.59
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,256,1,16,222.089,18.515,0.01,12158.6,10.127,3.306
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,512,1,16,224.642,17.993,0.008,13147,12.161,3.49
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,1024,1,16,205.157,28.757,0.008,13187.1,6.837,3.469
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,4,2048,1,16,219.362,16.442,0.009,15567.4,10.327,3.38
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,1,1,16,224.419,18.594,0.01,11600.6,10.485,3.542
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,2,1,16,224.597,18.514,0.009,11608.2,9.815,1.627
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,4,1,16,223.564,20.922,0.011,11561,10.083,3.234
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,8,1,16,223.915,18.675,0.01,11638.6,9.656,2.422
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,16,1,16,193.676,28.869,0.008,11766.5,7.492,3.544
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,32,1,16,221.345,18.699,0.01,11903,11.229,3.167
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,64,1,16,220.635,16.606,0.023,12242.3,10.283,3.247
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,128,1,16,213.024,16.537,0.009,12259.1,13.165,3.315
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,2048,2048,8,256,1,16,217.757,18.479,0.01,13273.9,18.624,3.123
