device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,1,1,7.99829,112.895,15.579,0.007,525.505,5.004,2.707
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,2,1,7.99829,108.401,16.382,0.008,498.92,6.794,3.213
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,4,1,7.99829,115.113,15.223,0.008,478.672,4.892,2.25
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,8,1,7.99829,109.952,15.058,0.007,476.867,5.245,2.467
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,16,1,7.99829,109.693,15.037,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,32,1,7.99829,109.941,14.353,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,64,1,7.99829,110.363,14.862,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,128,1,7.99829,110.645,13.953,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,256,1,7.99829,109.654,13.879,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,512,1,7.99829,109.599,13.512,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,1024,1,7.99829,109.95,13.696,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,2048,1,7.99829,110.271,14.127,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,4096,1,7.99829,109.847,13.899,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,1,8192,1,7.99829,109.741,13.932,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,1,1,7.99829,110.611,14.022,0.007,548.842,6.371,3.32
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,2,1,7.99829,114.914,15.426,0.022,492.579,6.68,3.904
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,4,1,7.99829,113.031,14.866,0.007,478.248,6.467,3.649
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,8,1,7.99829,114.867,15.576,0.024,468.47,5.173,2.569
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,16,1,7.99829,109.61,14.627,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,32,1,7.99829,109.492,14.647,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,64,1,7.99829,109.785,14.499,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,128,1,7.99829,110.12,14.106,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,256,1,7.99829,110.863,14.007,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,512,1,7.99829,109.479,13.479,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,1024,1,7.99829,109.477,13.319,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,2048,1,7.99829,110.019,13.259,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,2,4096,1,7.99829,105.578,9.118,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,1,1,7.99829,105.472,9.43,0.006,579.557,7.332,1.927
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,2,1,7.99829,108.249,11.998,0.005,506.184,18.521,1.588
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,4,1,7.99829,106.997,11.986,0.006,476.318,4.206,1.562
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,8,1,7.99829,109.267,12.083,0.008,466.708,6.393,1.644
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,16,1,7.99829,106.562,12.143,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,32,1,7.99829,106.216,9.139,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,64,1,7.99829,105.414,9.439,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,128,1,7.99829,105.484,9.434,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,1448,1448,1448,4,256,1,7.99829,105.827,9.773,0.007,-1,-1,-1
