device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,1,1,1,20.36,2.653,0.005,145.549,0.732,1.461
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,2,1,1,13.208,2.947,0.004,155.546,0.688,1.523
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,4,1,1,17.442,2.674,0.003,157.387,0.635,1.524
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,8,1,1,17.628,2.675,0.004,160.776,0.71,1.405
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,16,1,1,15.807,3.339,0.006,168.303,0.391,1.736
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,32,1,1,16.244,3.195,0.007,177.971,0.633,1.941
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,64,1,1,16.317,3.246,0.006,178.587,0.663,1.664
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,128,1,1,21.063,2.672,0.003,191.199,0.615,1.691
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,256,1,1,17.266,2.665,0.004,196.58,0.668,1.514
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,512,1,1,18.071,2.72,0.004,222.681,0.599,1.697
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,1024,1,1,15.003,3.773,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,2048,1,1,14.525,1.776,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,4096,1,1,13.218,1.759,0.004,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,1,8192,1,1,13.214,1.721,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,2,1,1,1,13.19,1.706,0.005,143.257,0.695,1.642
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,2,2,1,1,20.289,2.698,0.005,150.911,0.613,1.266
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,2,4,1,1,17.233,2.703,0.004,160.175,0.62,2.535
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,2,8,1,1,15.792,3.082,0.004,157.644,0.62,1.865
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,2,16,1,1,16.242,3.432,0.005,166.126,0.579,1.252
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,512,512,512,2,32,1,1,17.261,2.658,0.004,178.649,0.622,1.299
