device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,1,1,1,1,7.645,2.658,0.004,4.077,0.867,1.585
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,2,1,1,1,9.265,3.47,0.004,14.427,0.587,1.539
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,4,1,1,1,9.048,2.2,0.003,10.393,0.522,2.064
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,8,1,1,1,11.949,2.291,0.004,13.16,0.356,1.98
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,16,1,1,1,12.041,2.245,0.003,7.314,0.304,1.675
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,32,1,1,1,12.285,4.021,0.005,9.497,0.348,2.131
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,64,1,1,1,13.393,4.278,0.017,9.631,0.252,2.174
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,128,1,1,1,13.388,4.405,0.006,7.935,0.247,2.171
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,256,1,1,1,12.12,3.106,0.002,3.027,0.128,1.617
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,512,1,1,1,11.722,3.054,0.003,2.174,0.127,1.353
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,1024,1,1,1,9.343,3.795,0.003,1.637,0.165,1.808
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,2048,1,1,1,11.53,5.066,0.005,3.425,0.223,1.935
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,4096,1,1,1,13.393,2.98,0.002,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,65536,8192,1,1,1,6.901,3.115,0.003,-1,-1,-1
