device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,1,1,128,354.612,113.714,0.015,34175.4,121.465,6.387
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,2,1,128,467.986,102.599,0.011,23461.3,119.882,5.709
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,4,1,128,461.443,102.594,0.016,18548.5,120.129,5.592
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,8,1,128,461.719,102.429,0.028,15342.1,117.906,5.69
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,16,1,128,461.022,102.569,0.01,13653,117.808,3.976
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,32,1,128,462.211,102.602,0.01,12582.2,119.95,6.148
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,64,1,128,460.94,102.674,0.011,12221.8,119.214,4.426
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,128,1,128,464.397,102.355,0.015,11775.4,119.27,5.716
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,256,1,128,468.245,102.578,0.01,11002.7,120.149,9.782
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,512,1,128,462.021,102.204,0.016,9569.31,118.107,6.793
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,1024,1,128,466.33,103.693,0.013,7558.25,117.32,5.379
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,2048,1,128,462.159,102.171,0.011,8062.23,118.318,5.797
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,4096,1,128,460.838,102.111,0.016,10116.9,120.923,6.664
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,1,8192,1,128,462.35,102.058,0.028,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,1,1,128,466.042,92.934,0.01,23550.6,122.273,7.056
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,2,1,128,467.429,102.49,0.013,18709.4,118.578,4.929
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,4,1,128,462.032,102.295,0.011,15271.9,117.141,5.873
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,8,1,128,467.543,102.189,0.016,13830.3,121.462,9.651
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,16,1,128,462.104,102.242,0.01,12769.3,118.157,7.186
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,32,1,128,461.605,102.227,0.01,12448.6,120.359,6.036
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,64,1,128,468.021,101.783,0.012,12035.8,118.128,4.757
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,128,1,128,463.473,102.071,0.009,10944,117.122,7.98
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,256,1,128,463.568,102.439,0.017,9747.25,117.874,7.215
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,512,1,128,461.263,102.031,0.011,7376.74,121.172,5.633
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,1024,1,128,468.949,102.174,0.011,8115.02,118.564,6.419
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,2048,1,128,462.249,103.097,0.011,9934.89,122.061,6.839
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,2,4096,1,128,462.529,103.762,0.016,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,4,1,1,128,465.975,91.637,0.015,18503.1,120.252,4.191
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,4,2,1,128,463.362,102.067,0.01,15392.1,120.818,6.282
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,4,4,1,128,461.551,102.2,0.015,13645.3,118.242,6.335
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,4,8,1,128,465.955,102.185,0.011,12392.6,120.12,8.131
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,4,16,1,128,463.872,102.121,0.011,12234.8,124.71,4.831
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,4,32,1,128,463.047,102.153,0.011,11962.4,120.421,4.248
Intel(R) Many Integrated Core Acceleration Card,LUDecomposition,TWO_D,4096,4096,4,64,1,128,465.142,102.219,0.011,11048.5,121.589,6.307
