device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,1,1,1,4,32.034,6.652,0.014,4.624,4.288,2.688
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,2,1,1,4,31.459,6.341,0.006,10.177,1.79,2.177
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,4,1,1,4,34.73,5.34,0.004,10.788,1.236,2.542
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,8,1,1,4,33.442,5.061,0.006,11.385,0.431,2.215
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,16,1,1,4,31.11,4.965,0.008,10.341,0.275,2.013
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,32,1,1,4,31.735,4.943,0.008,10.768,0.226,2.262
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,64,1,1,4,31.736,4.942,0.006,9.104,0.202,2.288
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,128,1,1,4,32.585,4.94,0.006,8.982,0.199,1.967
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,256,1,1,4,33.26,4.954,0.005,13.234,0.153,1.725
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,512,1,1,4,31.562,4.915,0.007,14.667,0.152,1.719
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,1024,1,1,4,30.028,5.356,0.006,2.477,0.148,1.659
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,2048,1,1,4,28.746,6.926,0.006,3.991,0.144,1.613
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,4096,1,1,4,29.24,5.618,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,262144,8192,1,1,4,28.416,6.275,0.003,-1,-1,-1
