device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,1,1,1,0.5,10.535,9.527,0.005,5.408,0.45,1.591
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,2,1,1,0.5,11.304,3.265,0.004,12.656,0.434,1.198
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,4,1,1,0.5,6.607,2.085,0.004,14.304,0.26,1.206
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,8,1,1,0.5,10.005,2.516,0.004,14.339,0.257,1.194
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,16,1,1,0.5,10.652,2.542,0.004,15.528,0.387,1.392
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,32,1,1,0.5,10.572,2.739,0.004,7.953,0.375,1.254
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,64,1,1,0.5,8.796,2.088,0.004,11.028,0.223,1.786
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,128,1,1,0.5,6.2,2.105,0.003,18.25,0.329,1.077
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,256,1,1,0.5,7.617,2.047,0.004,15.349,0.306,1.371
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,512,1,1,0.5,9.698,2.534,0.003,9.444,0.348,1.164
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,1024,1,1,0.5,7.527,2.045,0.003,4.477,0.241,1.277
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,2048,1,1,0.5,9.022,2.034,0.003,3.59,0.251,1.31
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,4096,1,1,0.5,7.794,2.174,0.006,3.192,0.335,1.215
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,8192,1,1,0.5,9.944,2.41,0.002,2.27,0.24,1.299
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,1,1,1,0.5,10.987,9.981,0.004,5.303,0.599,8.218
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,2,1,1,0.5,9.156,2.401,0.008,21.724,0.447,1.169
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,4,1,1,0.5,11.523,2.79,0.006,13.97,0.386,1.198
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,8,1,1,0.5,11.458,2.776,0.006,9.957,0.237,1.055
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,16,1,1,0.5,8.727,2.137,0.005,10.323,0.242,1.003
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,32,1,1,0.5,6.606,2.135,0.006,8.318,0.227,1.066
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,64,1,1,0.5,8.309,2.116,0.005,9.569,0.238,1.026
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,128,1,1,0.5,7.646,2.128,0.005,10.74,0.234,1.032
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,256,1,1,0.5,11.568,2.168,0.004,9.764,0.239,1.513
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,512,1,1,0.5,13.21,2.416,0.01,9.787,0.421,1.153
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,1024,1,1,0.5,13.213,2.416,0.009,5.328,0.352,1.688
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,2048,1,1,0.5,9.216,2.054,0.005,3.516,0.197,1.078
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,4096,1,1,0.5,9.643,2.059,0.005,2.957,0.203,1.035
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,131072,8192,1,1,0.5,6.66,2.458,0.006,2.256,0.21,1.14
