device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,1,1,1,2,27.158,4.66,0.004,4.333,1.358,1.67
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,2,1,1,2,22.5,4.715,0.004,11.888,0.878,2.453
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,4,1,1,2,24.988,4.653,0.003,8.993,0.487,2.348
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,8,1,1,2,26.758,6.301,0.006,10.903,0.513,2.338
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,16,1,1,2,25.321,4.754,0.004,13.875,0.246,1.976
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,32,1,1,2,26.212,4.912,0.003,11.855,0.173,1.512
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,64,1,1,2,25.722,4.689,0.003,11.725,0.143,2.095
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,128,1,1,2,26.104,4.802,0.003,9.961,0.15,2.131
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,256,1,1,2,20.899,4.693,0.004,9.387,0.143,2.395
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,512,1,1,2,16.931,4.084,0.003,2.578,0.123,1.461
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,1024,1,1,2,26.658,4.261,0.002,1.842,0.187,1.802
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,2048,1,1,2,13.342,5.531,0.003,3.849,0.14,1.539
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,4096,1,1,2,25.461,3.817,0.003,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,131072,8192,1,1,2,13.337,4.273,0.003,-1,-1,-1
