device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,8,1,0.5,15.241,13.004,0.019,46.015,0,4.398
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,16,1,0.5,10.919,12.39,0.025,42.982,0.001,3.834
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,32,1,0.5,15.839,9.297,0.006,41.449,0.001,3.583
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,64,1,0.5,10.718,11.457,0.005,48.44,0.001,3.832
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,128,1,0.5,13.497,12.228,0.008,66.943,0.001,3.784
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,15.232,11.226,0.006,47.575,0.001,4.237
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,11.12,11.557,0.006,52.751,0,4.316
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,4,1,0.5,11.251,12.415,0.007,43.247,0.002,3.837
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,8,1,0.5,10.868,8.679,0.005,31.484,0.001,2.845
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,16,1,0.5,13.93,12.404,0.007,43.994,0.001,3.736
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,32,1,0.5,11.903,12.677,0.007,49.766,0,3.885
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,64,1,0.5,12.78,11.935,0.007,60.078,0.002,3.638
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,13.484,12.698,0.006,45.199,0.001,3.655
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,256,2,1,0.5,17.939,13.143,0.007,43.588,0.001,3.902
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,256,4,1,0.5,11.5,11.858,0.007,38.602,0.001,3.947
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,256,8,1,0.5,13.606,8.323,0.006,35.493,0,3.291
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,256,16,1,0.5,13.201,10.817,0.007,41.645,0,3.326
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,256,32,1,0.5,13.73,10.826,0.007,51.09,0.001,3.452
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,512,1,1,0.5,14.255,9.148,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,512,2,1,0.5,11.745,9.959,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,512,4,1,0.5,13.707,9.955,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,512,8,1,0.5,13.346,10.904,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,512,16,1,0.5,16.478,10.135,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1024,1,1,0.5,9.113,9.697,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1024,2,1,0.5,14.866,9.124,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1024,4,1,0.5,12.866,9.284,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1024,8,1,0.5,12.934,8.485,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2048,1,1,0.5,9.572,8.773,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2048,2,1,0.5,11.074,9.005,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2048,4,1,0.5,17.075,8.49,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4096,1,1,0.5,13.859,9.441,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4096,2,1,0.5,10.158,10.521,0.024,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8192,1,1,0.5,10.181,8.772,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,1,1,0.5,11.737,14.08,0.011,37.473,0.001,3.677
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,2,1,0.5,12.774,12.542,0.009,47.653,0.001,3.045
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,4,1,0.5,14.311,13.576,0.011,58.578,0,3.836
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,8,1,0.5,14.509,14.176,0.009,52.805,0.001,4.222
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,16,1,0.5,16.601,13.803,0.013,53.597,0,3.848
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,32,1,0.5,12.607,13.18,0.009,62.151,0.001,4.278
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,64,1,0.5,16.522,13.327,0.011,56.926,0.001,3.601
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,128,1,0.5,16.339,13.492,0.026,57.859,0.001,4.403
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,256,1,0.5,15.292,14.257,0.01,56.674,0.001,3.246
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,512,1,0.5,15.488,13.764,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,1024,1,0.5,14.921,14.872,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,2048,1,0.5,13.669,9.437,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,4096,1,0.5,9.194,10.806,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,1,8192,1,0.5,9.213,10.63,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,1,1,0.5,9.274,11.385,0.008,45.838,0,3.881
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,2,1,0.5,13.055,13.339,0.025,62.394,0,4.037
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,4,1,0.5,11.622,13.173,0.007,58.894,0.001,3.868
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,8,1,0.5,12.924,14.218,0.008,48.114,0.001,3.844
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,16,1,0.5,13.388,13.858,0.009,59.539,0.001,3.869
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,32,1,0.5,12.834,11.916,0.009,49.689,0,3.979
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,64,1,0.5,13.628,13.301,0.009,61.68,0,3.883
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,128,1,0.5,12.449,12.846,0.008,69.402,0.001,3.829
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,256,1,0.5,13.188,13.317,0.008,48.459,0.001,3.114
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,512,1,0.5,14.079,13.359,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,1024,1,0.5,9.463,13.827,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,2048,1,0.5,16.607,11.124,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,2,4096,1,0.5,16.715,11.724,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,1,1,0.5,16.464,10.102,0.007,40.56,0.001,4.273
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,2,1,0.5,10.643,12.625,0.007,56.741,0,3.845
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,4,1,0.5,13.737,12.573,0.008,57.841,0.001,3.89
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,8,1,0.5,14.651,13.356,0.008,51.686,0.001,3.298
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,16,1,0.5,13.215,14.934,0.012,58.701,0,3.924
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,32,1,0.5,12.801,14.652,0.008,57.221,0.001,3.515
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,64,1,0.5,9.251,12.116,0.007,47.68,0.001,6.302
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,128,1,0.5,15.968,10.724,0.008,46.562,0.001,4.401
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,256,1,0.5,17.055,14.013,0.008,54.638,0,4.262
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,512,1,0.5,17.138,13.732,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,1024,1,0.5,9.239,9.193,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,4,2048,1,0.5,12.202,10.408,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,1,1,0.5,10.784,10.717,0.008,41.63,0.001,4.143
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,2,1,0.5,17.108,13.247,0.007,50.41,0.001,4.114
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,4,1,0.5,14.688,14.003,0.007,55.243,0.001,4.454
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,8,1,0.5,15.42,14.673,0.008,59.46,0,3.812
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,16,1,0.5,13.731,13.881,0.007,56.55,0,3.839
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,32,1,0.5,14.72,14.101,0.009,61.362,0.001,4.061
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,64,1,0.5,12.526,13.026,0.01,47.18,0.001,4.215
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,128,1,0.5,14.081,13.548,0.008,55.141,0.001,4.483
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,256,1,0.5,15.436,13.237,0.01,55.77,0.001,3.494
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,512,1,0.5,10.243,12.154,0.011,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,8,1024,1,0.5,9.221,12.733,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,1,1,0.5,9.203,11.714,0.012,36.979,0.001,4.272
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,12.55,13.208,0.007,55.04,0,4.032
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,14.989,14.026,0.008,59.885,0.001,4.014
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,13.499,13.226,0.008,61.092,0,5.476
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,11.83,13.868,0.008,58.903,0.001,3.956
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,32,1,0.5,12.572,12.588,0.007,49.91,0.001,3.961
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,64,1,0.5,13.048,13.759,0.007,50.761,0,4.225
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,128,1,0.5,12.182,13.939,0.008,53.337,0.001,4.117
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,256,1,0.5,10.324,13.491,0.006,66.581,0,3.978
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,16,512,1,0.5,13.1,14.183,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,13.115,12.278,0.008,45.6,0.001,4.429
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,10.323,13.938,0.008,57.119,0,4.027
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,12.572,14.067,0.008,53.598,0.001,4.185
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,15.391,14.886,0.01,54.988,0.001,4.383
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,16,1,0.5,15.5,15.286,0.009,53.656,0,4.022
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,32,1,0.5,11.324,13.81,0.008,52.191,0.001,4.259
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,64,1,0.5,15.459,15.119,0.008,57.195,0.001,3.805
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,128,1,0.5,14.642,14.643,0.009,64.788,0.001,4.251
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,32,256,1,0.5,15.443,14.613,0.009,80.206,0.001,4.213
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,13.234,13.141,0.007,46.303,0.001,4.19
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,9.742,14.569,0.008,54.146,0.001,3.865
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,13.595,14.531,0.009,54.296,0.001,3.996
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,8,1,0.5,15.413,15.053,0.008,53.307,0,4.385
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,16,1,0.5,11.265,14.506,0.007,51.724,0,4.353
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,32,1,0.5,10.316,13.141,0.011,54.272,0.001,4.099
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,64,1,0.5,14.435,14.189,0.007,58.648,0.001,3.304
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,64,128,1,0.5,14.152,14.622,0.007,72.692,0,4.032
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,11.376,15.207,0.008,50.968,0.001,4.495
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,10.347,13.55,0.007,54.449,0.001,3.943
