device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0.001,0,0,0.746,0,0.052
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0,0,0.001,0.34,0,0.024
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0,0,0.016,0.335,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0,0,0,0.357,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0,0,0,0.351,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0,0,0,0.344,0,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0,0,0,0.351,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0,0,0.342,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0,0,0,0.333,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0,0,0,0.692,0.001,0.058
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0,0,0,0.276,0.001,0.019
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0,0.001,0,0.313,0,0.019
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0,0.001,0,0.251,0,0.018
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0,0.001,0,0.379,0.001,0.044
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0,0,0.001,0.249,0,0.018
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0,0.001,0,0.248,0,0.017
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0,0,0.37,0,0.042
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0,0,0,0.274,0,0.019
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0,0,0,0.605,0,0.093
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0.001,0,0,0.474,0.001,0.06
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0,0,0.001,0.421,0.001,0.05
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0,0,0,0.457,0.001,0.06
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0.001,0,0,0.509,0,0.051
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0,0.001,0,0.453,0,0.054
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0,0,0,0.397,0,0.046
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0,0,0.446,0,0.058
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0,0,0,0.415,0,0.052
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0,0,0,0.707,0,0.029
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0,0,0,0.279,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0,0,0,0.268,0,0.039
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0,0.001,0,0.316,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0.001,0,0.001,0.263,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0,0,0,0.29,0,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0.001,0.001,0,0.351,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0,0,0.256,0,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0,0,0,0.312,0,0.022
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0,0,0,0.679,0.001,0.032
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0,0,0,0.273,0.001,0.024
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0.001,0.001,0,0.41,0,0.025
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0,0,0,0.266,0,0.025
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0,0,0,0.263,0,0.024
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0,0,0,0.393,0,0.04
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0,0,0,0.277,0,0.025
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0.001,0,0.392,0,0.051
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0,0,0,0.323,0,0.025
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0.001,0,0,0.755,0,0.059
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0,0.001,0,0.264,0,0.02
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0,0,0,0.354,0,0.02
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0.001,0,0,0.252,0,0.018
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0,0,0,0.248,0,0.017
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0,0,0,0.341,0.001,0.019
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0,0,0,0.247,0.001,0.02
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0,0,0.295,0,0.044
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0,0,0,0.376,0,0.037
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0,0,0,0.815,0,0.062
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0.001,0,0,0.264,0,0.02
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0,0.001,0,0.253,0,0.018
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0,0,0,0.283,0,0.019
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0,0.001,0,0.225,0,0.018
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0,0,0,0.332,0.001,0.045
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0,0,0,0.347,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0,0,0.268,0,0.02
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0.001,0,0,0.375,0,0.044
AMD Firepro W9100,Empty,ONE_D,1,1,1,12,0.001,0,0,0.644,0,0.03
AMD Firepro W9100,Empty,ONE_D,2,1,1,12,0,0,0,0.275,0.001,0.043
AMD Firepro W9100,Empty,ONE_D,4,1,1,12,0,0,0,0.314,0,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,12,0,0,0,0.264,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,12,0,0,0,0.288,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,32,1,1,12,0.001,0.001,0,0.345,0,0.023
AMD Firepro W9100,Empty,ONE_D,64,1,1,12,0,0,0,0.228,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,12,0,0,0,0.297,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,12,0,0,0,0.329,0,0.046
