device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,1,1,1.95312,15.863,1.824,0.006,4.803,0.926,0.054
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,1,2,1.95312,22.199,1.148,0.003,2.453,0.608,0.04
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,1,4,1.95312,19.33,1.168,0.001,1.37,0.644,0.04
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,1,8,1.95312,15.926,1.184,0.001,1.065,1.133,0.041
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,1,16,1.95312,18.384,1.173,0.001,1.036,0.644,0.038
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,2,1,1.95312,17.508,1.151,0.001,2.222,0.609,0.051
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,2,2,1.95312,15.837,1.108,0.001,1.453,0.648,0.051
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,2,4,1.95312,15.845,1.101,0.001,0.98,0.82,0.052
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,2,8,1.95312,15.849,1.137,0,0.837,0.946,0.049
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,2,16,1.95312,15.881,1.105,0.004,0.984,0.959,0.06
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,4,1,1.95312,17.502,1.121,0.003,1.497,0.829,0.048
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,4,2,1.95312,15.891,1.102,0.001,0.948,0.823,0.05
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,4,4,1.95312,15.845,1.121,0,0.864,0.978,0.06
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,4,8,1.95312,15.884,1.103,0.002,0.979,0.984,0.056
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,4,16,1.95312,15.884,1.105,0.001,1.028,0.948,0.056
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,8,1,1.95312,17.545,1.138,0.001,0.964,0.775,0.049
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,8,2,1.95312,15.854,1.122,0.001,0.899,0.855,0.057
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,8,4,1.95312,15.926,1.117,0.001,0.938,0.945,0.048
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,8,8,1.95312,15.972,1.117,0.002,0.98,0.859,0.063
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,8,16,1.95312,16.011,1.166,0.001,1.032,0.781,0.059
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,16,1,1.95312,17.514,1.201,0.001,0.959,0.79,0.058
AMD Firepro W9100,Array3dAverage,THREE_D,80,1,16,2,1.95312,15.858,1.126,0.001,0.955,0.816,0.059
