device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,1,2,37.3853,443.313,12.504,0.002,23.626,24.269,4.791
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,1,37.3853,402.615,12.672,0.002,23.605,23.681,5.126
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,2,37.3853,443.73,11.271,0.003,13.056,20.979,2.547
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,1,37.3853,393.298,13.029,0.002,24.298,24.505,5.041
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,2,37.3853,436.068,11.295,0.003,13.059,19.56,2.434
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,1,37.3853,387.717,10.668,0.002,12.711,19.087,3.904
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,2,37.3853,434.697,9.329,0.003,7.4,20.861,2.263
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,1,2,37.3853,351.229,12.135,0.002,22.955,27.44,4.042
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,1,37.3853,354.66,11.965,0.001,22.844,27.663,4.122
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,2,37.3853,361.88,11.109,0.001,12.312,25.97,2.56
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,1,37.3853,347.344,11.712,0.001,22.856,27.124,4.315
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,2,37.3853,359.584,9.618,0.002,12.188,25.288,2.334
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,1,37.3853,345.886,11.973,0.001,12.221,26.687,4.275
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,2,37.3853,360.187,9.095,0.001,6.815,23.483,2.224
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,1,2,37.3853,394.599,12.671,0.003,23.627,23.979,4.854
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,1,37.3853,384.443,12.515,0.017,23.576,24.231,5.181
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,2,37.3853,400.481,11.373,0.003,13.144,23.577,2.644
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,1,37.3853,386.008,12.861,0.003,23.574,23.931,5.209
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,2,37.3853,396.046,10.969,0.003,13.038,19.496,2.519
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,1,37.3853,386.632,10.043,0.003,12.848,22.913,4.9
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,2,37.3853,397.665,11.24,0.003,7.71,21.159,2.465
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,1,2,37.3853,444.147,12.423,0.002,23.647,23.367,4.726
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,1,37.3853,403.682,12.36,0.003,23.621,24.366,5.145
AMD Firepro W9100,Array3dAverage,THREE_D,214,1,2,2,37.3853,443.227,11.266,0.003,12.917,21.541,2.271
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,1,37.3853,396.989,12.712,0.002,23.432,24.686,5.145
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,1,2,37.3853,441.306,8.526,0.003,12.834,23.126,2.198
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,1,37.3853,400.396,12.604,0.002,12.905,19.061,4.886
AMD Firepro W9100,Array3dAverage,THREE_D,214,2,2,2,37.3853,438.875,11.492,0.003,7.658,23.584,2.583
