device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,1,1,1,13,75.21,11.433,0.003,4265.67,4.37,1.152
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,2,1,1,13,74.023,9.727,0.002,2133.69,4.32,0.131
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,4,1,1,13,92.888,9.958,0.002,1067.8,4.307,0.123
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,8,1,1,13,94.877,9.972,0.002,534.801,4.445,0.061
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,16,1,1,13,75.775,9.925,0.002,268.201,4.284,0.126
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,32,1,1,13,76.772,9.723,0.001,135.238,4.264,0.061
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,64,1,1,13,72.577,9.818,0.001,90.883,4.29,0.073
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,128,1,1,13,74.494,10.258,0.001,89.64,4.294,0.062
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,256,1,1,13,75.06,10.014,0.001,88.248,4.293,0.06
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,1,1,1,13,73.732,11.316,0.001,4265.63,4.271,1.162
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,2,1,1,13,88.572,10.143,0.003,2133.68,4.228,0.126
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,4,1,1,13,92.339,9.777,0.001,1067.8,4.236,0.119
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,8,1,1,13,91.496,9.474,0.002,534.799,4.224,0.073
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,16,1,1,13,72.242,9.575,0.001,268.256,4.289,0.121
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,32,1,1,13,75.624,9.794,0.002,135.231,4.242,0.08
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,64,1,1,13,72.29,8.308,0.001,90.714,4.185,0.058
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,128,1,1,13,75.117,9.78,0.001,89.619,4.22,0.119
AMD Firepro W9100,Convolution,ONE_D,1915,1915,64,64,256,1,1,13,76.411,9.662,0.002,88.369,4.197,0.122
