device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,1,1,1,17,97.197,12.203,0.002,5497.71,5.271,2.955
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,2,1,1,17,124.143,11.486,0.004,2749.93,5.508,0.119
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,4,1,1,17,128.479,9.875,0.003,1375.88,5.563,0.12
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,8,1,1,17,129.013,9.577,0.002,688.795,5.544,0.067
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,16,1,1,17,127.654,11.869,0.002,345.267,5.619,0.117
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,32,1,1,17,127.046,11.926,0.002,174.67,5.861,0.118
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,64,1,1,17,126.889,11.597,0.003,117.52,5.653,0.12
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,128,1,1,17,125.896,11.797,0.003,115.833,5.581,0.066
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,256,1,1,17,126.276,12.075,0.003,114.201,5.601,0.067
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,1,1,1,17,94.531,33.521,0.012,5503.17,5.942,0.494
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,2,1,1,17,100.866,19.743,0.002,2749.81,5.952,0.978
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,4,1,1,17,109.34,20.204,0.002,1375.93,5.894,0.954
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,8,1,1,17,107.048,20.237,0.003,688.884,5.919,0.93
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,16,1,1,17,92.201,20.977,0.002,345.427,5.945,0.933
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,32,1,1,17,94.416,21.266,0.002,175.103,5.91,0.637
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,64,1,1,17,96.036,15.817,0.002,117.483,5.879,0.493
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,128,1,1,17,92.631,21.031,0.002,116.043,5.901,0.499
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,256,1,1,17,94.877,20.601,0.001,114.447,5.906,0.929
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,1,1,1,17,95.827,13.277,0.001,5497.92,5.476,2.118
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,2,1,1,17,112.053,12.095,0.001,2749.93,5.444,0.125
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,4,1,1,17,107.785,11.946,0.001,1375.88,5.43,0.123
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,8,1,1,17,127.621,12.19,0.001,688.986,5.437,0.123
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,16,1,1,17,125.408,12.446,0.001,345.434,5.431,0.12
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,32,1,1,17,101.443,12.05,0.003,174.835,5.419,0.075
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,64,1,1,17,94.806,11.806,0.002,117.651,5.437,0.061
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,128,1,1,17,95.225,12.456,0.001,115.934,5.446,0.121
AMD Firepro W9100,Convolution,ONE_D,2172,2172,64,64,256,1,1,17,95.668,11.978,0.001,114.397,5.354,0.06
