device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,1,1,1,6,29.7,3.203,0.001,7.753,1.971,0.147
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,2,1,1,6,30.874,3.245,0,4.281,1.895,0.052
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,4,1,1,6,30.541,3.236,0.001,2.45,1.944,0.086
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,8,1,1,6,31.199,3.277,0,1.586,1.942,0.052
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,16,1,1,6,31.487,3.571,0.001,1.039,1.942,0.053
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,32,1,1,6,32.658,3.505,0.001,0.816,1.939,0.052
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,64,1,1,6,33.358,3.592,0.001,0.597,1.904,0.053
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,128,1,1,6,34.107,3.548,0.001,0.497,1.844,0.048
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,256,1,1,6,33.794,3.524,0,0.503,1.796,0.062
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,1,1,1,6,30.073,3.145,0.001,7.936,1.78,0.2
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,2,1,1,6,33.469,3.283,0,4.191,1.68,0.038
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,4,1,1,6,31.016,3.303,0.002,2.341,1.672,0.038
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,8,1,1,6,31.87,3.13,0.001,1.387,1.69,0.039
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,16,1,1,6,32.464,3.328,0,0.869,1.688,0.039
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,32,1,1,6,33.162,3.252,0.001,0.648,1.705,0.058
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,64,1,1,6,34.572,3.083,0.001,0.409,1.795,0.065
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,128,1,1,6,34.265,3.27,0,0.259,1.642,0.032
AMD Firepro W9100,SquareArray,ONE_D,1.57286e+06,256,1,1,6,34.365,3.12,0.001,0.306,1.671,0.035
