device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,1,4,36.3469,428.895,9.746,0.003,12.437,22.046,4.135
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,2,4,36.3469,427.533,10.433,0.002,7.241,21.021,4.48
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,1,36.3469,381.134,12.183,0.002,12.565,21.125,4.546
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,2,36.3469,428.804,9.058,0.002,7.352,21.224,2.07
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,4,36.3469,429.16,11.04,0.002,6.689,20.725,2.305
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,1,4,36.3469,420.028,12.336,0.003,7.611,24.016,4.454
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,2,4,36.3469,419.243,10.166,0.003,5.007,21.348,4.415
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,1,36.3469,370.353,11.915,0.003,7.403,22.052,5.361
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,2,36.3469,420.325,8.424,0.003,4.745,26.1,1.968
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,4,36.3469,417.123,9.243,0.002,4.477,22.203,2.081
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,1,36.3469,391.89,12.566,0.002,12.55,20.364,4.69
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,2,36.3469,429.749,8.757,0.002,7.34,20.674,1.98
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,4,36.3469,426.716,10.835,0.003,4.927,22.579,2.371
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,1,36.3469,377.449,11.973,0.002,7.474,22.743,5.379
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,2,36.3469,430.199,9.163,0.002,4.745,21.63,2.363
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,4,36.3469,427.214,11.053,0.002,3.578,23.445,2.286
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,4,1,36.3469,381.907,10.307,0.002,4.704,21.984,5.286
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,4,2,36.3469,428.85,9.327,0.002,3.423,22.838,2.131
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,4,4,36.3469,427.97,11.045,0.002,3.598,22.827,2.369
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,1,4,36.3469,338.58,10.175,0.001,11.749,20.766,3.226
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,2,4,36.3469,338.009,10.038,0.002,6.701,23.485,3.508
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,1,36.3469,335.798,11.819,0.001,11.893,24.049,3.785
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,2,36.3469,346.447,9.277,0.002,6.72,23.595,2.105
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,4,36.3469,349.249,9.268,0.002,5.891,23.517,2.061
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,1,4,36.3469,340.316,9.71,0.001,6.618,23.449,2.985
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,2,4,36.3469,336.234,9.811,0.002,3.954,24.59,3.457
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,1,36.3469,335.819,11.654,0.002,6.733,24.436,4.402
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,2,36.3469,347.178,9.657,0.002,4.084,24.645,1.608
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,4,36.3469,350.239,9.68,0.002,3.878,24.529,2.186
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,1,36.3469,335.474,11.653,0.002,11.918,24.282,4.023
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,2,36.3469,345.824,9.351,0.001,6.751,24.09,2.349
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,4,36.3469,349.594,8.803,0.002,3.952,27.722,1.92
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,1,36.3469,337.351,11.588,0.002,6.834,25.272,4.109
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,2,36.3469,349.065,11.071,0.002,4.357,27.586,2.281
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,4,36.3469,352.79,11.083,0.002,3.596,25.536,2.348
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,4,1,36.3469,338.189,11.572,0.002,4.144,26.397,3.82
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,4,2,36.3469,350.265,9.503,0.001,2.75,24.5,2.113
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,4,4,36.3469,350.434,11.083,0.003,2.93,24.443,2.255
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,1,4,36.3469,380.128,12.105,0.002,12.623,22.106,4.248
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,2,4,36.3469,380.716,9.46,0.003,7.36,20.53,4.134
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,1,36.3469,368.02,12.124,0.002,12.649,18.358,4.8
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,2,36.3469,379.108,11.02,0.003,7.603,22.643,2.426
AMD Firepro W9100,Array3dAverage,THREE_D,212,1,4,4,36.3469,379.77,10.898,0.003,6.666,22.243,2.395
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,1,4,36.3469,377.978,11.875,0.003,7.472,19.034,4.227
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,2,4,36.3469,382.944,12.063,0.003,4.898,23.328,4.643
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,1,36.3469,368.719,12.479,0.004,7.467,22.03,5.643
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,2,36.3469,378.805,9.055,0.003,4.821,21.776,2.09
AMD Firepro W9100,Array3dAverage,THREE_D,212,2,4,4,36.3469,379.193,10.372,0.003,4.899,23.166,2.338
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,1,36.3469,371.264,12.222,0.002,12.574,21.609,4.676
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,2,36.3469,378.519,9.643,0.003,7.464,20.317,2.071
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,1,4,36.3469,378.93,10.776,0.003,4.942,21.616,2.232
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,1,36.3469,361.757,9.92,0.003,7.385,19.039,5.534
AMD Firepro W9100,Array3dAverage,THREE_D,212,4,2,2,36.3469,379.345,8.662,0.002,4.851,25.866,2.03
