device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,173.489,12.514,0.003,19.836,14.06,2.248
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,168.255,11.164,0.017,14.078,9.021,0.514
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,165.01,11.148,0.003,9.647,3.179,0.306
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,164.38,11.124,0.019,9.113,2.316,0.278
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,163.596,11.176,0.016,8.277,0.911,0.202
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,32,1,1,32,166.813,11.161,0.002,7.802,0.424,0.102
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,64,1,1,32,169.061,11.208,0.016,8.051,0.213,0.089
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,128,1,1,32,168.975,11.155,0.003,7.718,0.126,0.083
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,256,1,1,32,166.149,11.245,0.017,8.191,0.079,0.081
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,174.693,12.616,0.004,16.698,11.777,2.446
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,168.302,11.193,0.003,12.641,8.497,0.515
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,164.773,11.24,0.017,10.046,4.196,0.405
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,166.356,11.147,0.018,9.238,3.009,0.318
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,166.683,11.194,0.019,8.328,0.748,0.146
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,32,1,1,32,169.437,11.22,0.003,8.17,0.9,0.209
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,64,1,1,32,168.277,11.193,0.017,8.323,0.22,0.088
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,128,1,1,32,168.684,11.215,0.003,7.868,0.191,0.111
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,256,1,1,32,163.561,11.203,0.018,7.916,0.125,0.101
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,171.505,23.307,0.003,15.531,13.528,1.342
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,166.588,22.512,0.003,11.244,9.01,0.657
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,165.44,22.489,0.003,9.199,4.197,0.246
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,163.942,22.483,0.002,8.312,1.634,0.245
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,164.034,22.491,0.003,8.188,1.108,0.231
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,32,1,1,32,166.859,22.517,0.002,8.144,0.433,0.201
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,64,1,1,32,168.102,22.461,0.003,8.695,0.268,0.101
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,128,1,1,32,167.837,22.447,0.004,7.615,0.136,0.098
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,256,1,1,32,169.462,22.395,0.003,7.802,0.093,0.097
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,172.573,12.626,0.019,17.057,11.057,2.619
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,171.515,11.313,0.005,11.52,7.127,0.86
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,167.953,11.251,0.004,9.769,6.211,0.937
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,166.395,11.197,0.018,8.925,1.793,0.695
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,165.133,11.285,0.004,8.082,0.752,0.595
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,32,1,1,32,168.072,11.302,0.019,7.858,0.526,0.69
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,64,1,1,32,167.88,11.237,0.017,8.433,0.213,0.376
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,128,1,1,32,169.244,11.224,0.004,8.118,0.136,0.369
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,256,1,1,32,169.831,11.246,0.018,8.303,0.091,0.366
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,173.433,12.402,0.003,17.02,16.072,2.388
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,168.212,11.148,0.004,12.783,9.041,0.702
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,165.007,11.115,0.003,9.593,4.74,0.357
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,163.877,11.103,0.004,8.992,2.109,0.3
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,165.795,11.149,0.004,8.139,1.59,0.251
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,32,1,1,32,166.775,11.135,0.004,8.009,0.378,0.206
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,64,1,1,32,168.631,11.116,0.004,8.393,0.216,0.087
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,128,1,1,32,168.727,11.134,0.004,7.989,0.129,0.079
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,256,1,1,32,163.505,11.213,0.004,8.056,0.083,0.075
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,173.993,23.242,0.002,17.702,13.914,1.627
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,166.823,22.509,0.003,12.796,10.869,0.416
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,164.798,22.58,0.003,9.302,3.137,0.25
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,164.1,22.63,0.003,9.069,2.169,0.265
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,163.606,22.489,0.003,8.304,0.937,0.181
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,32,1,1,32,165.13,22.4,0.002,8.136,0.435,0.107
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,64,1,1,32,167.786,22.356,0.003,8.234,0.268,0.096
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,128,1,1,32,168.456,22.338,0.002,7.987,0.132,0.095
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,256,1,1,32,168.837,22.322,0.002,8.437,0.092,0.091
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,174.216,12.518,0.004,19.743,11.793,2.26
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,168.516,11.224,0.018,12.592,8.471,0.52
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,165.087,11.172,0.018,9.949,4.213,0.419
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,166.231,11.153,0.018,8.803,2.776,0.362
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,167.206,11.192,0.02,8.265,0.751,0.125
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,32,1,1,32,171.293,11.256,0.019,8.3,0.414,0.105
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,64,1,1,32,167.174,11.212,0.018,8.034,0.209,0.093
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,128,1,1,32,169.042,11.19,0.018,8.258,0.13,0.133
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,256,1,1,32,163.692,11.228,0.004,7.925,0.124,0.103
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,1,1,1,32,174.04,12.584,0.004,19.882,10.41,2.354
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,2,1,1,32,167.893,11.198,0.004,12.525,6.24,0.503
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,4,1,1,32,164.797,11.177,0.003,9.759,6.944,0.544
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,8,1,1,32,165.513,11.142,0.004,8.648,3.142,0.335
AMD Firepro W9100,Reduction,ONE_D,2.09715e+06,16,1,1,32,165.404,11.156,0.004,8.513,0.937,0.219
