device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,20,0,0,0.001,0.57,0,0.059
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,20,0.001,0,0,0.424,0,0.028
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,20,0,0,0,0.412,0,0.054
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,20,0,0,0,0.407,0.001,0.032
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,20,0,0,0,0.464,0.001,0.054
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,20,0,0,0,0.41,0,0.026
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,20,0,0,0,0.453,0,0.054
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,20,0,0,0,0.411,0,0.064
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,20,0,0,0,0.395,0,0.05
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,20,0,0,0.001,0.466,0.001,0.052
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,20,0,0,0,0.434,0.001,0.052
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,20,0,0,0,0.398,0.001,0.049
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,20,0,0,0,0.403,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,20,0,0,0,0.322,0.001,0.023
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,20,0,0,0,0.261,0,0.023
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,20,0,0,0,0.398,0.001,0.058
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,20,0,0,0.001,0.389,0.001,0.049
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,20,0,0,0,0.384,0.001,0.05
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,20,0,0,0,0.548,0,0.065
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,20,0.001,0,0,0.425,0,0.029
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,20,0,0,0,0.405,0,0.051
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,20,0,0,0,0.409,0,0.027
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,20,0,0.001,0,0.383,0.001,0.027
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,20,0,0,0,0.411,0,0.028
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,20,0,0,0,0.384,0,0.027
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,20,0,0,0,0.406,0,0.061
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,20,0,0,0,0.395,0.001,0.053
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,20,0,0,0.001,0.299,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,20,0,0,0,0.271,0.001,0.024
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,20,0.001,0,0,0.268,0.001,0.024
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,20,0,0,0,0.34,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,20,0,0,0,0.262,0,0.023
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,20,0.001,0,0,0.406,0.001,0.053
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,20,0,0,0,0.36,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,20,0,0,0,0.359,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,20,0.001,0,0,0.32,0.001,0.023
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,20,0,0,0,0.491,0.001,0.026
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,20,0,0,0,0.272,0.001,0.024
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,20,0,0,0,0.268,0,0.023
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,20,0,0,0,0.391,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,20,0,0,0,0.263,0,0.023
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,20,0,0,0,0.399,0.001,0.046
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,20,0,0,0,0.352,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,20,0,0,0,0.262,0,0.023
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,20,0,0,0,0.398,0.001,0.048
