device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1,1,1,14,76.168,7.344,0.005,2.552,4.711,1.592
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2,1,1,14,74.619,7.116,0.02,1.005,2.416,1.501
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4,1,1,14,71.299,6.46,0.004,0.803,1.323,1.048
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8,1,1,14,70.557,6.514,0.017,0.728,0.739,1.01
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,16,1,1,14,70.415,6.274,0.005,0.766,0.407,0.953
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,32,1,1,14,70.268,6.158,0.017,0.769,0.271,0.918
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,64,1,1,14,70.333,6.128,0.005,0.831,0.201,0.924
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,128,1,1,14,70.161,6.065,0.006,0.849,0.185,0.825
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,256,1,1,14,70.201,6.063,0.004,0.899,0.09,0.888
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,512,1,1,14,70.258,6.061,0.018,0.946,0.108,0.828
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1024,1,1,14,70.138,5.998,0.004,1.108,0.079,0.936
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2048,1,1,14,70.263,6.154,0.016,1.251,0.087,0.989
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4096,1,1,14,70.221,6.269,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8192,1,1,14,70.284,7.066,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1,1,1,14,81.633,7.705,0.006,2.491,4.694,1.754
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2,1,1,14,76.181,7.4,0.006,3.013,2.452,1.522
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4,1,1,14,74.916,7.348,0.005,0.864,1.295,1.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8,1,1,14,70.585,6.652,0.004,0.992,0.775,1.118
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,16,1,1,14,70.631,6.432,0.005,0.848,0.408,0.946
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,32,1,1,14,70.396,6.29,0.004,0.82,0.281,0.993
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,64,1,1,14,70.656,6.246,0.004,0.81,0.179,0.984
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,128,1,1,14,70.319,6.289,0.003,0.866,0.143,0.952
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,256,1,1,14,70.298,6.108,0.004,0.942,0.081,1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,512,1,1,14,70.321,6.138,0.003,0.992,0.132,0.973
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1024,1,1,14,70.262,6.153,0.004,1.157,0.071,1.001
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2048,1,1,14,70.366,6.205,0.004,1.421,0.082,1.025
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4096,1,1,14,70.295,6.294,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8192,1,1,14,70.198,7.091,0.018,-1,-1,-1
