device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,1,1,1,29,153.862,52.675,0.009,1883.1,12.357,1.575
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,2,1,1,29,153.739,59.166,0.008,1861.92,12.203,1.611
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,4,1,1,29,153.808,58.753,0.007,1857.11,12.394,1.814
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,8,1,1,29,153.919,79.991,0.008,1855.13,12.213,1.795
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,16,1,1,29,153.743,43.543,0.008,1852.27,12.476,1.643
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,32,1,1,29,153.98,44.192,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,64,1,1,29,153.983,43.215,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,128,1,1,29,153.662,43.084,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,256,1,1,29,153.75,59.616,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,512,1,1,29,153.631,43.644,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,1024,1,1,29,154.322,44.262,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,2048,1,1,29,153.736,43.417,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,4096,1,1,29,153.599,77.022,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2804,2804,64,64,8192,1,1,29,153.819,50.092,0.009,-1,-1,-1
