device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,310.929,217.492,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,310.815,220.429,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,311.296,219.588,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,317.448,219.816,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,311.101,217.501,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,313.96,257.255,0.02,556.795,0.001,6.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,315.264,228.379,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,314.927,228.926,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,315.308,230.866,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,314.253,252.997,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,314.72,251.428,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,315.24,226.073,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,314.218,227.032,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,314.309,224.336,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,314.764,224.973,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,315.001,236.182,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,313.458,219.542,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,313.046,210.445,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,315.104,224.238,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,372.485,220.052,0.01,688.147,0.001,6.691
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,315.372,249.692,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,316.039,246.647,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,315.776,248.268,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,315.307,218.914,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,315.442,225.379,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,315.448,226.034,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,315.926,225.299,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,315.451,253.566,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,315.267,226.985,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,315.376,224.185,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,316.021,227.397,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,317.735,259.648,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,315.789,214.649,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,317.631,222.816,0.02,724.131,0.001,6.27
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,315.085,252.055,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,316.624,222.884,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,314.481,224.196,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,314.142,223.988,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,314.771,224.145,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,314.004,224.524,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,314.448,223.835,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,319.513,227.071,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,325.592,248.574,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,314.233,226.777,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,314.32,224.729,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,323.505,222.118,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,318.821,221.212,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,319.337,251.15,0.011,669.848,0.001,6.469
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,313.756,226.061,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,313.755,231.168,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,315.164,229.009,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,313.518,249.66,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,313.82,224.197,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,313.275,226.935,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,313.517,225.913,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,313.145,249.097,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,312.677,226.124,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,313.319,226.345,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,312.947,228.593,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,313.768,228.096,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,312.912,226.926,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,318.625,225.641,0.014,642.303,0.001,8.005
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,408.13,256.902,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,313.197,225.091,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,313.45,254.809,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,315.204,215.816,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,313.343,222.349,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,313.533,224.815,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,313.01,222.326,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,312.96,224.411,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,313.791,257.308,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,314.181,217.915,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,313.61,223.174,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,312.631,221.743,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,313.752,251.388,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,317.385,225.05,0.014,770.029,0.001,6.248
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,315.558,226.737,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,316.198,224.366,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,315.129,226.371,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,315.232,229.05,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,315.614,228.765,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,315.752,227.855,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,315.447,224.353,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,315.208,225.828,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,320.109,224.618,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,315.729,225.941,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,315.785,227.825,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,315.348,229.191,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,315.276,229.265,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,318.727,231.664,0.016,559.222,0.001,6.154
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,315.372,226.89,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,315.921,229.493,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,314.622,223.053,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,315.091,225.116,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,314.766,222.005,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,314.703,222.913,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,314.808,217.364,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,315.831,233.525,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,316.62,227.944,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,315.588,226.811,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,315.754,255.431,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,315.931,229.294,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,321.42,222.72,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1,1,1,20,306.181,235.528,0.017,697.862,0.001,6.356
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2,1,1,20,309.565,222.845,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4,1,1,20,312.561,250.45,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8,1,1,20,308.577,223.736,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,16,1,1,20,308.23,222.32,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,32,1,1,20,308.294,222.755,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,64,1,1,20,309.281,222.234,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,128,1,1,20,308.526,221.82,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,256,1,1,20,308.231,222.991,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,512,1,1,20,319.197,225.962,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,1024,1,1,20,308.732,219.201,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,2048,1,1,20,309.188,220.09,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,4096,1,1,20,308.513,223.366,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,19,1619,1619,3,8192,1,1,20,308.715,219.883,0.015,-1,-1,-1
