device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,1,1,1,24,175.239,14.843,0.007,3.688,10.465,2.315
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,2,1,1,24,165.662,15.093,0.007,3.378,5.247,2.305
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,4,1,1,24,164.637,14.836,0.007,1.422,2.726,2.373
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,8,1,1,24,163.874,14.992,0.006,1.229,1.439,2.245
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,16,1,1,24,163.162,14.912,0.007,1.177,0.787,2.177
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,32,1,1,24,162.604,14.892,0.005,1.273,0.46,2.161
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,64,1,1,24,162.612,14.824,0.006,1.257,0.318,2.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,128,1,1,24,163.155,14.827,0.006,1.356,0.279,2.253
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,256,1,1,24,162.823,14.796,0.006,1.462,0.229,2.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,512,1,1,24,163.241,14.911,0.006,1.398,0.109,2.114
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,1024,1,1,24,163.15,14.868,0.007,1.709,0.205,2.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,2048,1,1,24,162.726,14.825,0.006,1.989,0.106,2.2
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,4096,1,1,24,163.029,14.777,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,8192,1,1,24,160.55,14.722,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,1,1,1,24,130.723,12.775,0.022,7.069,8.162,2.529
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,2,1,1,24,126.812,13.169,0.023,5.248,4.178,2.341
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,4,1,1,24,124.542,13.289,0.008,2.026,12.545,2.314
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.57286e+06,8,1,1,24,123.421,12.624,0.032,1.449,1.436,2.427
