device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,224.993,64.07,0.009,1993.38,20.815,2.796
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,169.835,55.119,0.008,1971.94,17.975,2.401
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,167.943,58.238,0.008,1969.43,18.143,2.307
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,167.996,55.004,0.007,1964.66,12.392,2.346
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,168.479,55.829,0.007,1956.86,12.835,2.247
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,168.01,55.509,0.009,1952.52,12.874,2.334
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,167.94,55.833,0.008,1947.11,12.86,2.37
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,167.946,57.168,0.008,1946.26,12.832,2.296
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,168.127,57.713,0.008,1944.57,12.595,2.234
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,168.381,56.776,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,168.049,58.23,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,167.953,56.63,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,168.41,56.47,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,167.964,56.23,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,170.476,67.113,0.014,1995.03,15.729,2.728
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,168.664,56.377,0.008,1972.56,13.711,2.188
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,168.129,58.119,0.007,1967.64,13.966,1.986
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,168.122,55.678,0.007,1963.69,19.534,2.17
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,168.287,57.973,0.007,1960.36,19.736,2.176
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,169.175,58.709,0.021,1952.07,19.131,2.133
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,168.544,57.756,0.007,1946.4,13.717,2.015
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,168.122,56.811,0.007,1944.73,13.728,2.082
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,168.701,56.295,0.007,1943.75,13.588,2.09
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,168.202,56.521,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,169.185,56.594,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,168.103,58.211,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,168.181,56.163,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,168.211,56.569,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,168.916,47.561,0.01,1996.62,11.011,2.313
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,164.436,54.355,0.009,1980.64,23.119,2.32
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,164.537,49.168,0.009,1971.55,23.33,2.454
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,164.011,52.724,0.011,1970.62,22.428,2.502
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,164.384,61.818,0.01,1965.41,10.894,2.271
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,164.35,52.096,0.011,1956.84,22.378,2.255
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,165.392,53.963,0.008,1947.58,22.758,2.575
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,164.327,52.413,0.01,1946.14,22.397,2.225
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,164.474,52.931,0.01,1946.49,22.776,2.247
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,164.768,52.341,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,164.55,53.514,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,164.646,51.935,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,164.62,52.682,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,168.772,50.777,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,166.84,68.305,0.012,2005.63,13.498,2.887
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,168.076,59.285,0.009,1978.98,14.66,2.712
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,168.348,57.99,0.011,1974.04,19.4,2.797
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,167.91,58.589,0.01,1970.09,13.214,2.756
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,167.828,58.194,0.01,1963.09,13.196,2.921
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,167.878,57.406,0.009,1957.27,13.25,2.749
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,167.781,57.768,0.009,1949.72,13.647,2.638
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,167.892,57.43,0.01,1952.98,14.33,3.041
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,167.805,69.034,0.011,1949.06,13.899,2.63
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,167.783,55.841,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,167.827,55.522,0.01,-1,-1,-1
