device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,201.271,66.079,0.008,2382.05,15.45,2.016
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,200.915,65.883,0.017,2353.86,22.622,2.439
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,200.127,65.243,0.007,2346.72,15.972,1.998
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,200.426,66.359,0.007,2344.65,22.733,2.277
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,201.328,65.611,0.007,2342.09,22.894,2.261
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,200.179,65.489,0.022,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,200.242,66.041,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,200.134,65.63,0.021,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,200.349,66.948,0.021,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,199.983,67.181,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,201.016,67.114,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,2048,1,1,37,200.252,65.776,0.022,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,4096,1,1,37,200.161,65.961,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,8192,1,1,37,200.231,65.933,0.032,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,203.161,65.368,0.009,2371.13,16.822,1.979
