device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,1,1,1,32,166.724,33.811,0.006,72.996,19.826,1.678
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,2,1,1,32,162.281,34.288,0.007,45.785,15.924,1.706
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,4,1,1,32,164.05,34.059,0.005,30.487,16.184,1.689
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,8,1,1,32,162.635,34.077,0.006,25.551,16.156,1.745
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,16,1,1,32,161.881,34.31,0.006,22.651,15.739,1.679
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,32,1,1,32,162.377,34.107,0.006,21.614,16.088,1.686
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,64,1,1,32,162.87,34.263,0.006,19.884,15.888,1.68
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,128,1,1,32,162.458,34.041,0.005,20.459,17.45,1.491
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,256,1,1,32,162.642,32.918,0.006,19.535,17.033,1.493
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,512,1,1,32,162.341,32.927,0.006,18.631,15.794,1.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,1024,1,1,32,165.409,33.869,0.006,19.39,16.278,1.599
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,2048,1,1,32,162.392,34.31,0.007,18.562,17.463,1.539
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,4096,1,1,32,162.208,32.887,0.006,19.688,16.147,1.638
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,8192,1,1,32,162.128,34.106,0.006,19.848,15.819,1.697
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,1,1,1,32,169.146,33.411,0.011,75.267,12.952,1.353
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,2,1,1,32,161.934,34.355,0.006,45.265,10.753,1.337
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,4,1,1,32,162.97,34.849,0.006,30.857,23.131,1.341
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,8,1,1,32,162.189,32.732,0.005,25.204,10.658,1.363
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,16,1,1,32,162.123,34.288,0.005,21.837,23.423,1.37
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,32,1,1,32,162.165,32.873,0.006,21.672,10.654,1.369
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,64,1,1,32,162.483,34.491,0.006,20.71,10.832,1.355
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,128,1,1,32,162.327,34.162,0.006,20.885,12.984,1.32
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,256,1,1,32,162.537,34.209,0.006,21.483,12.999,1.33
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,512,1,1,32,162.596,34.361,0.007,20.696,12.84,1.406
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,1024,1,1,32,162.139,34.36,0.006,20.113,13.025,1.356
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,2048,1,1,32,162.907,34.276,0.006,19.519,24.554,1.379
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,4096,1,1,32,162.689,32.887,0.006,19.518,23.488,1.384
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,8192,1,1,32,162.463,32.862,0.007,20.273,13.019,1.338
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,1,1,1,32,169.472,33.031,0.007,74.736,19.566,1.704
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,2,1,1,32,162.127,33.765,0.007,47.822,16.652,1.627
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,4,1,1,32,162.626,32.581,0.006,33.632,17.043,1.587
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,8,1,1,32,162.603,32.522,0.006,27.55,16.653,1.538
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,16,1,1,32,163.985,32.313,0.006,24.321,19.133,1.751
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,32,1,1,32,162.151,33.713,0.006,22.127,17.164,1.559
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,64,1,1,32,162.682,32.419,0.006,22.196,17.203,1.558
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,128,1,1,32,162.674,32.418,0.007,20.178,16.644,1.53
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,8.38861e+06,256,1,1,32,162.452,32.529,0.007,21.489,19.655,1.664
