device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,1,1,1,16,96.858,23.093,0.005,286005,0.001,2.151
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,2,1,1,16,89.916,21.011,0.004,285839,0.001,2.305
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,4,1,1,16,92.886,21.279,0.004,285935,0,2.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,8,1,1,16,90.227,25.061,0.006,69579.7,0.001,2.241
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,16,1,1,16,90.116,21.399,0.006,69604.1,0.001,2.197
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,32,1,1,16,89.897,24.988,0.005,69609.7,0.001,2.487
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,64,1,1,16,90.108,21.183,0.006,69841,0.001,2.249
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,128,1,1,16,90.71,21.365,0.006,69912.2,0.002,2.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,256,1,1,16,90.375,24.946,0.006,70235,0.001,2.263
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,512,1,1,16,90,21.268,0.005,71195.4,0.001,2.276
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,1024,1,1,16,89.423,21.378,0.006,72269.3,0.001,2.247
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,2048,1,1,16,89.755,21.079,0.006,72708,0.001,2.459
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,4096,1,1,16,89.973,21.708,0.005,76716.4,0.001,3.159
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,8192,1,1,16,91.65,32.912,0.007,78600.1,0.001,3.835
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,1,1,1,16,90.093,23.031,0.006,346143,0.001,2.958
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,2,1,1,16,91.809,23.69,0.005,307786,0.001,2.199
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,4,1,1,16,91.639,23.661,0.005,307486,0.001,2.518
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,8,1,1,16,91.652,23.825,0.005,69711.5,0.001,2.446
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,16,1,1,16,91.659,23.818,0.004,69616.7,0.001,2.302
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,32,1,1,16,91.654,23.942,0.005,69634.2,0.001,2.522
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,64,1,1,16,91.782,23.648,0.004,69721.7,0.011,2.577
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,128,1,1,16,91.59,23.821,0.005,69903.7,0.001,2.444
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,256,1,1,16,91.577,23.832,0.005,70369.6,0.001,2.503
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,512,1,1,16,91.563,23.91,0.004,70889.8,0.001,2.52
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,1024,1,1,16,91.651,24.609,0.005,72704.4,0.001,3.361
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,2048,1,1,16,91.708,24.034,0.007,76381,0.002,2.899
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,4096,1,1,16,91.792,23.787,0.005,76835.9,0.001,2.473
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,8192,1,1,16,91.856,28.429,0.006,78678.6,0.012,2.706
