device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,1,1,1,26,356.867,33.004,0.009,9.48,16.823,3.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,2,1,1,26,356.591,32.721,0.009,6.295,17.164,2.946
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,4,1,1,26,356.461,32.928,0.009,6.799,15.751,3.058
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,8,1,1,26,356.297,32.882,0.009,7.354,16.845,3.082
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,16,1,1,26,356.887,33.215,0.01,7.041,15.573,2.974
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,32,1,1,26,356.315,32.899,0.008,7.255,14.893,3.112
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,64,1,1,26,356.735,32.979,0.008,7.083,14.716,3.134
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,128,1,1,26,356.472,33.073,0.01,7.133,16.809,2.97
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,256,1,1,26,356.355,32.995,0.009,6.85,15.754,2.983
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,512,1,1,26,356.616,33.187,0.009,7.276,16.757,2.939
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,1024,1,1,26,356.336,33.023,0.008,7.296,16.353,3.242
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,2048,1,1,26,356.579,32.96,0.009,6.746,15.557,3.036
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,4096,1,1,26,356.33,33.326,0.009,7.308,15.71,2.942
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,6.81574e+06,8192,1,1,26,356.214,33.088,0.009,6.471,14.253,3.256
