device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,1,1,34.0312,762.448,0.091,0.004,907.405,0.005,2.653
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,2,1,34.0312,757.98,0.093,0.003,844.978,0.006,2.846
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,4,1,34.0312,756.866,0.09,0.004,769.721,0.005,2.872
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,8,1,34.0312,758.164,0.095,0.004,761.489,0.004,3.013
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,16,1,34.0312,757.166,0.089,0.004,747.925,0.005,3.245
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,32,1,34.0312,757.486,0.091,0.003,755.708,0.005,2.885
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,64,1,34.0312,756.965,0.09,0.003,751.08,0.004,3.112
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,128,1,34.0312,758.302,0.091,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,256,1,34.0312,757.222,0.091,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,512,1,34.0312,756.977,0.118,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,1024,1,34.0312,756.533,0.094,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,2048,1,34.0312,757.34,0.091,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,4096,1,34.0312,758.218,0.091,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,1,8192,1,34.0312,756.171,0.093,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,1,1,34.0312,756.253,0.095,0.004,846.55,0.005,3.012
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,2,1,34.0312,757.591,0.09,0.004,768.357,0.005,2.791
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,4,1,34.0312,759.343,0.089,0.004,762.772,0.005,3.054
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,8,1,34.0312,766.452,0.09,0.003,752.028,0.006,2.904
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,16,1,34.0312,764.073,0.089,0.003,745.724,0.005,2.992
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,32,1,34.0312,757.99,0.09,0.004,744.243,0.005,3.075
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,64,1,34.0312,757.176,0.091,0.003,732.24,0.006,3.098
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,128,1,34.0312,757.919,0.09,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,256,1,34.0312,757.434,0.089,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,512,1,34.0312,757.861,0.09,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,1024,1,34.0312,756.615,0.089,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,2048,1,34.0312,756.171,0.089,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,2,4096,1,34.0312,757.801,0.091,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1056,2112,4,4,1,1,34.0312,757.418,0.096,0.003,723.145,0.005,3.245
