device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,1,1,22,79.484,13.759,0.01,829.415,11.219,1.647
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,2,1,22,60.208,11.433,0.007,679.84,10.507,1.713
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,4,1,22,60.593,11.475,0.01,581.655,11.24,1.726
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,8,1,22,60.392,11.241,0.01,534.044,11.234,1.708
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,16,1,22,60.573,11.258,0.009,504.642,11.886,1.681
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,32,1,22,60.514,11.32,0.009,487.352,11.503,1.744
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,64,1,22,60.46,11.241,0.008,468.984,11.249,1.991
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,128,1,22,60.507,11.193,0.008,449.358,11.559,1.655
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,256,1,22,60.355,11.058,0.009,421.492,11.58,1.751
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,512,1,22,60.373,11.19,0.009,377.204,11.755,1.662
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,1024,1,22,60.555,11.316,0.009,379.071,11.647,1.989
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,2048,1,22,60.439,11.134,0.008,398.854,12.51,1.679
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,4096,1,22,60.648,11.287,0.007,417.98,12.345,1.735
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,1,8192,1,22,60.737,11.257,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,1,1,22,60.092,11.131,0.007,679.667,11.407,1.696
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,2,1,22,60.677,11.359,0.007,580.648,11.276,1.737
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,4,1,22,60.569,11.271,0.012,534.744,11.295,1.752
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,8,1,22,60.434,11.102,0.009,506.08,11.5,1.696
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,16,1,22,60.449,11.134,0.009,488.626,11.598,1.774
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,32,1,22,60.316,11.233,0.008,471.503,11.007,1.66
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,64,1,22,60.414,11.333,0.008,449.344,11.578,1.656
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,128,1,22,60.43,11.207,0.009,422.501,11.718,1.678
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,256,1,22,60.938,11.282,0.009,375.887,11.618,1.767
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,512,1,22,60.533,11.13,0.01,380.351,11.65,1.615
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,1024,1,22,60.206,11.189,0.008,397.951,12.458,1.736
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,2048,1,22,60.532,11.336,0.009,415.857,11.698,1.803
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,1700,1700,2,4096,1,22,60.39,11.358,0.009,-1,-1,-1
