device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,8,1,256,2649.59,486.723,0.01,196699,135.199,5.372
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,16,1,256,2647.83,420.353,0.006,205826,143.694,6.201
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,32,1,256,2652.84,401.7,0.007,204889,138.629,5.411
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,64,1,256,2652.87,414.926,0.006,209521,139.212,6.128
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,128,1,256,2654.53,413.772,0.007,217883,124.583,6.39
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,256,1,256,2650.61,400.689,0.008,234783,138.145,5.396
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,512,1,256,2650.46,434.844,0.006,252884,128.261,6.547
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,8,1024,1,256,2650.41,398.085,0.008,252596,143.246,5.713
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,16,8,1,256,2650.62,433.611,0.006,201672,139.739,6.013
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,16,16,1,256,2658.61,432.65,0.006,206254,127.973,6.257
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,16,32,1,256,2656.71,414.418,0.008,212873,127.995,6.258
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,16,64,1,256,2651.91,436.421,0.01,200646,137.59,5.752
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,16,128,1,256,2656.93,407.894,0.008,205937,140.319,6.249
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,16,256,1,256,2650.36,426.081,0.01,215332,136.766,5.646
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,16,512,1,256,2654.04,391.673,0.009,219759,147.851,6.671
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,32,8,1,256,2650.58,410.181,0.006,198752,143.25,5.936
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,32,16,1,256,2648.1,410.393,0.006,203219,142.339,5.811
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,32,32,1,256,2654.33,391.631,0.007,200263,132.643,5.615
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,32,64,1,256,2650.8,396.134,0.009,202419,136.911,5.366
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,32,128,1,256,2650.71,427.621,0.006,203663,127.767,6.495
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,32,256,1,256,2651.72,395.621,0.008,199771,141.428,5.538
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,64,8,1,256,2650.13,420.018,0.006,200437,140.905,5.942
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,64,16,1,256,2652.1,398.342,0.007,195959,137.541,5.382
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,64,32,1,256,2651.29,401.021,0.007,202333,125.458,5.578
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,64,64,1,256,2649.22,395.288,0.007,201288,141.054,5.306
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,64,128,1,256,2648.42,415.975,0.007,190118,139.259,6.03
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,128,8,1,256,2651.4,391.058,0.007,186901,129.423,5.761
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,128,16,1,256,2653.05,429.146,0.007,186867,127.63,6.34
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,128,32,1,256,2652.3,391.947,0.007,182967,141.975,5.437
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,128,64,1,256,2654.59,395.679,0.008,183155,130.159,5.537
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,256,8,1,256,2648.81,388.507,0.011,177139,141.01,5.725
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,256,16,1,256,2655.62,426.276,0.008,179301,131.661,6.336
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,256,32,1,256,2651.43,419.353,0.006,169454,139.187,6.002
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,512,8,1,256,2650.28,404.619,0.006,166964,125.896,6.176
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,512,16,1,256,2649.4,417.944,0.006,161334,132.412,6.25
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,8192,8192,8192,1024,8,1,256,2653.17,408.911,0.007,147271,142.728,5.956
