device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,190.221,18.879,0.007,2.632,3.11,1.987
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,190.189,18.932,0.006,1.577,1.719,1.956
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,188.439,19.165,0.006,1.628,0.952,2.055
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.166,19.235,0.005,1.646,0.54,1.763
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,188.632,18.883,0.006,1.648,0.347,1.694
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,188.406,19.066,0.006,1.758,0.255,1.741
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,189.237,19.724,0.006,1.884,0.181,1.722
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,189.386,18.892,0.007,2.074,0.145,1.742
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,188.446,18.96,0.006,2.335,0.088,1.612
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2048,1,1,36,188.535,18.902,0.02,2.523,0.107,1.637
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4096,1,1,36,188.552,19.048,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8192,1,1,36,185.913,18.454,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,193.558,18.061,0.01,5.879,14.138,2.396
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,191.311,18.463,0.01,4.886,6.264,2.43
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,190.146,18.556,0.009,3.337,3.752,2.475
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,189.695,18.788,0.009,2.038,1.889,2.583
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,188.542,18.894,0.009,2.105,1.469,2.55
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,189.441,18.822,0.008,1.867,0.554,3.216
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,190.431,18.984,0.009,1.956,0.321,2.937
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,205.427,18.405,0.008,2.065,0.274,2.741
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.426,18.886,0.01,2.191,0.175,2.21
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,188.226,18.487,0.01,2.188,0.112,3.084
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,191.699,18.923,0.009,2.344,0.591,2.412
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2048,1,1,36,188.39,18.919,0.01,2.526,0.761,2.254
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4096,1,1,36,188.502,18.885,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8192,1,1,36,185.432,18.508,0.022,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,199.196,18.167,0.008,4.248,11.914,1.352
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,191.245,18.782,0.022,3.94,6.013,1.539
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,189.939,18.501,0.009,4.079,3.095,1.554
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,190.117,18.638,0.009,4.269,1.671,1.459
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,190.441,18.69,0.008,1.56,0.926,1.432
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.534,19.267,0.009,1.62,0.545,1.45
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,188.629,18.561,0.009,1.669,0.347,1.476
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,188.082,18.556,0.008,1.753,0.243,1.35
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.069,18.514,0.008,1.897,0.244,1.4
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,189.699,18.55,0.008,1.947,0.104,1.388
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,188.373,18.507,0.008,1.766,0.15,1.403
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2048,1,1,36,187.759,18.633,0.008,2.082,0.104,1.284
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4096,1,1,36,188.027,18.488,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8192,1,1,36,185.129,18.003,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,203.611,18.947,0.008,4.851,11.812,1.451
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,193.728,19.56,0.007,4.467,6.009,1.571
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,193.287,19.583,0.008,4.212,3.122,1.492
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,192.017,19.464,0.008,4.075,1.644,1.558
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,191.883,19.524,0.008,1.503,0.927,1.582
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,191.324,19.428,0.008,1.597,0.558,1.593
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,191.251,19.427,0.007,1.67,0.32,1.46
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,191.928,19.365,0.007,1.797,0.262,1.464
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,191.35,19.46,0.007,1.894,0.223,1.491
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,192.054,19.445,0.008,2.067,0.155,1.389
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,191.327,19.357,0.008,2.349,0.083,1.37
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2048,1,1,36,191.05,19.24,0.008,2.525,0.093,1.369
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4096,1,1,36,191.455,19.343,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8192,1,1,36,189.273,19.173,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,199.568,18.083,0.023,4.917,11.831,1.611
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,193.866,18.506,0.009,4.06,6.141,1.654
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,192.539,18.585,0.009,2.891,3.106,1.848
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,190.48,18.481,0.008,1.595,1.637,1.703
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,189.223,18.659,0.009,1.493,0.92,1.704
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,189.258,18.66,0.009,1.632,0.547,1.631
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,188.805,18.613,0.008,1.667,0.318,1.557
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,189.751,18.571,0.009,1.778,0.232,1.538
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.564,18.45,0.008,1.9,0.224,1.598
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,188.632,18.424,0.008,2.089,0.12,1.548
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,189.034,18.437,0.008,2.332,0.115,1.502
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2048,1,1,36,189.006,18.474,0.008,2.658,0.13,1.756
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4096,1,1,36,189.07,18.386,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8192,1,1,36,185.578,17.943,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,194.933,18.234,0.009,7.345,11.951,1.63
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,191.319,18.446,0.009,4.378,6.531,1.939
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,190.49,18.769,0.01,3.093,5.157,1.805
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,190.335,19.234,0.009,1.861,3.571,2.178
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,189.59,19.431,0.009,1.892,0.974,1.695
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.658,19.229,0.01,1.832,0.541,2.295
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,202.926,18.867,0.009,2.372,0.42,1.592
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,193.081,18.628,0.01,1.64,0.244,1.528
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,189.831,18.748,0.009,1.855,0.206,1.512
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,188.822,18.47,0.009,2.065,0.189,1.53
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,188.711,18.451,0.008,1.994,0.163,1.554
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2048,1,1,36,188.533,18.497,0.009,2.323,0.084,1.581
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4096,1,1,36,193.222,18.609,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8192,1,1,36,186.987,18.045,0.008,-1,-1,-1
