device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,1,1,1,26,139.51,13.247,0.019,3.387,8.581,2.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,2,1,1,26,135.356,13.156,0.005,3.368,4.441,2.027
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,4,1,1,26,136.317,13.36,0.005,1.366,2.322,2.161
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,8,1,1,26,133.827,13.45,0.005,1.361,1.257,2.095
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,16,1,1,26,133.449,13.447,0.006,1.312,0.705,1.947
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,32,1,1,26,133.619,13.488,0.005,1.292,0.405,1.927
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,64,1,1,26,133.188,13.404,0.005,1.345,0.264,1.902
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,128,1,1,26,133.414,13.411,0.005,1.369,0.214,1.894
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,256,1,1,26,133.218,13.372,0.018,1.46,0.218,1.9
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,512,1,1,26,133.845,13.407,0.005,1.603,0.167,1.956
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,1024,1,1,26,133.452,13.409,0.005,1.865,0.109,1.931
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,2048,1,1,26,133.25,13.411,0.005,2.056,0.083,1.905
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,4096,1,1,26,133.994,13.424,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.70394e+06,8192,1,1,26,131.682,13.144,0.005,-1,-1,-1
