device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,224.532,71.52,0.008,2622.44,17.223,1.685
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,221.178,71.671,0.008,2590.44,17.086,1.746
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,221.163,70.826,0.008,2595.89,17.042,1.71
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,221.416,71.472,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,221.099,72.282,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,221.04,70.758,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,221.451,71.279,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,221.082,71.289,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,221.131,73.049,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,222.106,71.427,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,221.085,71.701,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,221.383,73.461,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,221.503,74.145,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8192,1,1,41,221.166,71.912,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,226.419,75.74,0.008,2635.27,24.393,1.706
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,221.367,71.666,0.009,2593.38,15.392,1.739
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,221.69,70.598,0.009,2598.18,27.011,1.857
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,221.389,71.232,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,221.41,73.624,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,221.833,72.476,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,221.471,72.858,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,221.481,70.785,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,222.741,71.038,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,221.486,71.148,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,221.494,72.622,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,221.694,72.309,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,222.989,73.657,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8192,1,1,41,221.411,71.862,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,223.985,70.913,0.01,2621.37,26.375,1.534
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,220.728,71.656,0.009,2591.02,17.342,1.52
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,221.338,71.173,0.009,2612.45,28.277,1.456
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,219.628,71.489,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,220.764,70.74,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,220.805,72.506,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,222.067,71.812,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,221.314,70.651,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,222.046,70.681,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,221.399,72.467,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,220.93,71.815,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,220.873,72.594,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,222.317,71.755,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8192,1,1,41,220.776,73.016,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,295.277,86.528,0.012,2636.79,17.309,2.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,220.865,71.195,0.009,2610.75,26.489,2.281
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,220.877,73.142,0.01,2601.11,27.103,2.229
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,221.459,74.128,0.221,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,220.947,72.268,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,220.967,72.275,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,221.062,73.579,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,220.9,71.788,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,220.87,73.157,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,221.623,73.404,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,221.055,73.105,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,221.017,78.811,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,221.218,72.386,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,8192,1,1,41,221.02,73.437,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,227.862,72.639,0.009,2619.57,26.415,1.739
