nVectors,memcpyOut,plan,execu,memcpyIn
2,0.085,0.356,0.141,0.080,
2,0.085,0.308,0.148,0.159,
2,0.131,0.303,0.153,0.155,
2,0.137,0.332,0.142,0.160,
2,0.132,0.324,0.150,0.153,
2,0.137,0.320,0.151,0.150,
2,0.132,0.314,0.160,0.167,
2,0.150,0.413,0.242,0.098,
2,0.113,0.362,0.183,0.109,
2,0.110,0.369,0.138,0.077,
2,0.114,0.365,0.180,0.107,
2,0.109,0.364,0.190,0.094,
2,0.111,0.358,0.152,0.095,
2,0.112,0.362,0.191,0.097,
2,0.114,0.367,0.189,0.098,
2,0.114,0.367,0.191,0.095,
2,0.109,0.361,0.191,0.095,
2,0.111,0.358,0.192,0.095,
2,0.108,0.362,0.189,0.096,
2,0.110,0.493,0.144,0.095,
2,0.127,0.492,0.201,0.095,
2,0.124,0.484,0.201,0.095,
2,0.160,0.532,0.190,0.150,
2,0.154,0.523,0.189,0.152,
2,0.154,0.514,0.186,0.145,
2,0.153,0.515,0.182,0.145,
2,0.154,0.515,0.199,0.142,
2,0.153,0.528,0.196,0.142,
2,0.152,0.582,0.213,0.182,
2,0.185,0.568,0.209,0.203,
2,0.192,0.619,0.206,0.176,
2,0.176,0.594,0.217,0.164,
2,0.171,0.607,0.205,0.162,
2,0.174,0.601,0.203,0.163,
2,0.173,0.616,0.205,0.164,
2,0.175,0.608,0.203,0.159,
2,0.177,0.593,0.217,0.174,
2,0.173,0.600,0.215,0.163,
2,0.172,0.613,0.204,0.165,
2,0.188,0.610,0.205,0.174,
2,0.174,0.593,0.217,0.164,
2,0.172,0.606,0.208,0.164,
2,0.173,0.596,0.206,0.165,
2,0.173,0.610,0.211,0.163,
2,0.174,0.603,0.228,0.167,
2,0.175,0.611,0.207,0.163,
2,0.174,0.596,0.206,0.163,
2,0.177,0.609,0.204,0.162,
2,0.187,0.608,0.205,0.174,
2,0.172,0.599,0.211,0.167,
2,0.172,0.598,0.215,0.163,
2,0.173,0.610,0.205,0.162,
2,0.185,0.611,0.202,0.189,
2,0.175,0.600,0.218,0.164,
2,0.172,0.610,0.205,0.163,
2,0.176,0.597,0.204,0.163,
2,0.174,0.628,0.204,0.164,
2,0.177,0.608,0.207,0.165,
2,0.174,0.608,0.205,0.164,
2,0.173,0.596,0.207,0.166,
2,0.172,0.608,0.205,0.163,
2,0.204,0.623,0.205,0.166,
2,0.176,0.597,0.208,0.165,
2,0.173,0.598,0.225,0.163,
2,0.174,0.606,0.204,0.162,
2,0.182,0.610,0.206,0.174,
2,0.174,0.598,0.217,0.164,
2,0.172,0.605,0.204,0.163,
2,0.172,0.600,0.203,0.163,
2,0.173,0.627,0.204,0.164,
2,0.174,0.611,0.204,0.168,
2,0.178,0.601,0.208,0.167,
2,0.172,0.595,0.212,0.162,
2,0.172,0.606,0.205,0.162,
2,0.180,0.606,0.204,0.175,
2,0.173,0.591,0.222,0.166,
2,0.171,0.603,0.207,0.162,
2,0.173,0.598,0.205,0.162,
2,0.171,0.623,0.203,0.162,
2,0.173,0.604,0.212,0.164,
2,0.175,0.591,0.204,0.162,
2,0.173,0.595,0.207,0.164,
2,0.170,0.597,0.203,0.163,
2,0.189,0.607,0.203,0.184,
2,0.189,0.596,0.217,0.175,
2,0.176,0.620,0.212,0.162,
2,0.171,0.595,0.202,0.161,
2,0.170,0.626,0.204,0.161,
2,0.173,0.681,0.212,0.184,
2,0.175,0.607,0.206,0.167,
2,0.172,0.595,0.205,0.163,
2,0.170,0.606,0.208,0.162,
2,0.186,0.603,0.202,0.175,
2,0.174,0.596,0.215,0.162,
2,0.171,0.595,0.211,0.163,
2,0.170,0.601,0.212,0.165,
2,0.195,0.605,0.206,0.173,
2,0.174,0.596,0.216,0.164,
2,0.171,0.601,0.206,0.163,
3,0.171,67.141,0.491,0.103,
3,0.167,0.596,0.187,0.176,
3,0.160,0.556,0.180,0.178,
3,0.184,0.562,0.174,0.194,
3,0.169,0.567,0.177,0.189,
3,0.157,0.539,0.186,0.190,
3,0.140,0.729,0.202,0.195,
3,0.176,0.747,0.209,0.178,
3,0.179,0.746,0.214,0.181,
3,0.175,0.735,0.203,0.176,
3,0.176,0.753,0.207,0.185,
3,0.181,0.749,0.203,0.183,
3,0.179,0.743,0.205,0.193,
3,0.178,0.973,0.211,0.162,
3,0.173,0.951,0.219,0.184,
3,0.174,0.941,0.218,0.164,
3,0.173,0.952,0.222,0.165,
3,0.171,0.949,0.210,0.163,
3,0.185,0.950,0.211,0.162,
3,0.172,0.974,0.211,0.186,
3,0.175,0.942,0.209,0.162,
3,0.173,0.952,0.217,0.164,
3,0.174,0.936,0.210,0.162,
3,0.171,0.951,0.212,0.163,
3,0.173,0.947,0.222,0.165,
3,0.184,0.974,0.209,0.164,
3,0.173,0.975,0.209,0.174,
3,0.173,0.937,0.211,0.162,
3,0.172,0.952,0.223,0.178,
3,0.174,0.948,0.207,0.163,
3,0.181,0.934,0.221,0.164,
3,0.173,0.951,0.216,0.164,
3,0.174,0.965,0.227,0.162,
3,0.175,0.943,0.208,0.166,
3,0.174,0.930,0.216,0.163,
3,0.174,0.948,0.226,0.165,
3,0.173,0.947,0.216,0.164,
3,0.184,0.959,0.209,0.164,
3,0.170,0.965,0.219,0.187,
3,0.173,0.934,0.218,0.163,
3,0.171,0.945,0.224,0.163,
3,0.174,0.937,0.208,0.162,
3,0.175,0.952,0.220,0.164,
3,0.173,0.952,0.210,0.162,
3,0.185,0.967,0.220,0.166,
3,0.171,0.966,0.209,0.168,
3,0.170,0.938,0.219,0.163,
3,0.172,0.951,0.217,0.173,
3,0.175,0.940,0.218,0.162,
3,0.185,0.958,0.211,0.173,
3,0.173,0.949,0.218,0.162,
3,0.176,0.958,0.213,0.163,
3,0.172,0.949,0.215,0.174,
3,0.174,0.931,0.207,0.162,
3,0.170,0.952,0.222,0.161,
3,0.173,0.941,0.211,0.164,
3,0.183,0.959,0.318,0.172,
3,0.172,0.968,0.209,0.180,
3,0.174,0.932,0.218,0.163,
3,0.172,0.952,0.224,0.162,
3,0.172,0.945,0.208,0.162,
3,0.183,0.937,0.211,0.169,
3,0.171,0.944,0.217,0.162,
3,0.174,0.968,0.208,0.163,
3,0.171,0.965,0.327,0.194,
3,0.173,0.947,0.209,0.172,
3,0.185,1.014,0.219,0.162,
3,0.170,0.955,0.210,0.173,
3,0.172,0.942,0.212,0.166,
3,0.172,0.949,0.220,0.165,
3,0.172,0.939,0.217,0.162,
3,0.181,0.947,0.215,0.162,
3,0.171,0.947,0.215,0.159,
3,0.174,0.956,0.206,0.163,
3,0.172,0.948,0.218,0.175,
3,0.173,0.942,0.210,0.166,
3,0.172,1.020,0.236,0.166,
3,0.170,0.955,0.210,0.164,
3,0.183,1.030,0.218,0.164,
3,0.171,0.952,0.216,0.174,
3,0.172,0.935,0.215,0.160,
3,0.169,0.954,0.219,0.171,
3,0.172,0.956,0.215,0.162,
3,0.201,0.953,0.217,0.162,
3,0.172,0.950,0.215,0.174,
3,0.185,0.934,0.223,0.163,
3,0.170,0.948,0.228,0.166,
3,0.174,0.936,0.215,0.162,
3,0.170,0.945,0.245,0.164,
3,0.171,0.972,0.207,0.160,
3,0.175,0.956,0.216,0.164,
3,0.171,0.950,0.217,0.172,
3,0.172,0.945,0.218,0.163,
3,0.171,0.950,0.217,0.159,
3,0.171,0.935,0.221,0.161,
3,0.191,0.960,0.220,0.164,
3,0.171,0.957,0.216,0.178,
3,0.179,0.932,0.210,0.162,
3,0.173,0.949,0.219,0.163,
3,0.171,0.937,0.216,0.163,
4,0.169,81.587,0.523,0.104,
4,0.158,0.939,0.228,0.112,
4,0.137,0.679,0.224,0.114,
4,0.147,1.054,0.217,0.126,
4,0.136,0.754,0.221,0.112,
4,0.131,1.025,0.234,0.117,
4,0.097,0.547,0.170,0.115,
4,0.096,0.547,0.174,0.112,
4,0.098,0.547,0.235,0.165,
4,0.173,1.017,0.192,0.177,
4,0.156,0.649,0.188,0.178,
4,0.159,0.621,0.199,0.172,
4,0.163,0.639,0.196,0.176,
4,0.152,0.643,0.196,0.179,
4,0.156,0.639,0.198,0.185,
4,0.159,0.648,0.200,0.174,
4,0.155,0.622,0.195,0.164,
4,0.159,0.762,0.228,0.228,
4,0.187,0.967,0.230,0.190,
4,0.193,0.986,0.230,0.182,
4,0.196,0.992,0.236,0.188,
4,0.206,0.972,0.226,0.191,
4,0.193,1.013,0.231,0.204,
4,0.197,1.052,0.239,0.165,
4,0.173,1.097,0.223,0.174,
4,0.186,1.082,0.225,0.164,
4,0.172,1.105,0.226,0.165,
4,0.174,1.092,0.218,0.164,
4,0.176,1.103,0.223,0.165,
4,0.175,1.085,0.222,0.165,
4,0.173,1.107,0.230,0.166,
4,0.170,1.095,0.225,0.168,
4,0.173,1.082,0.223,0.162,
4,0.204,1.094,0.233,0.164,
4,0.173,0.671,0.139,0.089,
4,0.099,0.551,0.238,0.163,
4,0.201,1.080,0.235,0.165,
4,0.173,1.088,0.234,0.167,
4,0.174,1.087,0.225,0.176,
4,0.171,1.080,0.224,0.164,
4,0.173,1.112,0.233,0.166,
4,0.172,1.106,0.239,0.164,
4,0.173,1.082,0.224,0.178,
4,0.174,1.079,0.227,0.164,
4,0.175,1.093,0.225,0.164,
4,0.172,1.086,0.227,0.163,
4,0.179,1.096,0.225,0.166,
4,0.199,1.081,0.225,0.163,
4,0.173,1.100,0.226,0.167,
4,0.173,1.080,0.224,0.167,
4,0.173,1.071,0.222,0.164,
4,0.186,1.089,0.223,0.164,
4,0.174,1.098,0.254,0.165,
4,0.172,1.080,0.222,0.162,
4,0.185,1.163,0.223,0.166,
4,0.180,1.093,0.227,0.165,
4,0.174,1.095,0.243,0.164,
4,0.172,1.095,0.219,0.187,
4,0.176,1.077,0.220,0.165,
4,0.175,1.123,0.220,0.164,
4,0.171,1.095,0.210,0.169,
4,0.172,1.089,0.218,0.166,
4,0.174,1.094,0.221,0.163,
4,0.172,1.088,0.233,0.180,
4,0.172,1.091,0.222,0.177,
4,0.174,1.090,0.219,0.171,
4,0.185,1.087,0.232,0.167,
4,0.173,1.092,0.232,0.165,
4,0.173,1.092,0.225,0.175,
4,0.174,1.076,0.219,0.164,
4,0.193,1.108,0.222,0.165,
4,0.171,1.088,0.232,0.163,
4,0.173,1.088,0.220,0.165,
4,0.173,1.086,0.220,0.163,
4,0.173,1.076,0.225,0.165,
4,0.175,1.112,0.222,0.169,
4,0.179,1.082,0.220,0.164,
4,0.184,1.088,0.228,0.165,
4,0.172,1.079,0.232,0.167,
4,0.173,1.084,0.220,0.179,
4,0.174,1.069,0.220,0.163,
4,0.174,1.130,0.220,0.164,
4,0.176,1.083,0.211,0.167,
4,0.176,1.080,0.221,0.165,
4,0.177,1.089,0.229,0.166,
4,0.172,1.080,0.228,0.170,
4,0.173,1.085,0.221,0.183,
4,0.175,1.090,0.219,0.165,
4,0.186,1.080,0.221,0.165,
4,0.173,1.088,0.230,0.163,
4,0.174,1.084,0.221,0.160,
4,0.176,1.069,0.228,0.164,
4,0.173,1.112,0.220,0.164,
4,0.173,1.088,0.228,0.165,
4,0.184,1.078,0.220,0.165,
4,0.183,1.077,0.230,0.165,
4,0.171,1.083,0.223,0.163,
4,0.173,1.081,0.222,0.175,
4,0.173,1.067,0.221,0.162,
4,0.178,1.119,0.222,0.164,
6,0.173,83.552,0.339,0.157,
6,0.191,0.775,0.209,0.176,
6,0.157,0.755,0.201,0.178,
6,0.163,0.816,0.195,0.204,
6,0.187,0.833,0.192,0.158,
6,0.169,0.856,0.197,0.181,
6,0.168,0.857,0.204,0.185,
6,0.162,0.855,0.203,0.183,
6,0.167,0.829,0.201,0.190,
6,0.168,0.848,0.206,0.182,
6,0.198,1.170,0.235,0.186,
6,0.200,1.189,0.233,0.182,
6,0.184,1.201,0.231,0.189,
6,0.196,1.171,0.233,0.198,
6,0.198,1.189,0.245,0.183,
6,0.198,1.249,0.253,0.168,
6,0.175,1.335,0.267,0.168,
6,0.175,1.324,0.250,0.166,
6,0.173,1.334,0.249,0.167,
6,0.173,1.326,0.249,0.167,
6,0.179,1.353,0.250,0.168,
6,0.174,1.332,0.250,0.167,
6,0.176,1.389,0.252,0.168,
6,0.172,1.328,0.247,0.167,
6,0.173,1.333,0.239,0.167,
6,0.174,1.349,0.259,0.166,
6,0.174,1.329,0.247,0.164,
6,0.175,1.328,0.247,0.166,
6,0.176,1.327,0.250,0.167,
6,0.178,1.329,0.251,0.167,
6,0.173,1.356,0.260,0.166,
6,0.173,1.332,0.249,0.169,
6,0.173,1.322,0.253,0.167,
6,0.174,1.329,0.241,0.167,
6,0.173,1.327,0.224,0.160,
6,0.173,1.469,0.241,0.165,
6,0.176,1.330,0.247,0.166,
6,0.172,1.332,0.246,0.166,
6,0.178,1.317,0.246,0.166,
6,0.173,1.315,0.248,0.166,
6,0.173,1.352,0.249,0.167,
6,0.174,1.333,0.252,0.174,
6,0.175,1.331,0.240,0.164,
6,0.172,1.322,0.248,0.175,
6,0.176,1.326,0.223,0.164,
6,0.174,1.347,0.223,0.172,
6,0.173,1.330,0.235,0.168,
6,0.179,1.335,0.244,0.168,
6,0.175,1.329,0.240,0.168,
6,0.174,1.329,0.246,0.165,
6,0.175,1.348,0.257,0.166,
6,0.178,1.330,0.227,0.166,
6,0.175,1.328,0.248,0.166,
6,0.175,1.328,0.232,0.167,
6,0.176,1.326,0.237,0.167,
6,0.176,1.340,0.246,0.168,
6,0.180,1.329,0.230,0.166,
6,0.175,1.328,0.246,0.166,
6,0.175,1.329,0.246,0.166,
6,0.175,1.327,0.245,0.166,
6,0.177,1.338,0.249,0.167,
6,0.175,1.321,0.246,0.167,
6,0.174,1.326,0.246,0.167,
6,0.176,1.324,0.237,0.163,
6,0.177,1.324,0.244,0.166,
6,0.177,1.341,0.237,0.188,
6,0.179,1.328,0.236,0.166,
6,0.180,1.329,0.244,0.174,
6,0.172,1.326,0.234,0.177,
6,0.175,1.322,0.225,0.176,
6,0.174,1.333,0.235,0.194,
6,0.175,1.322,0.236,0.175,
6,0.173,1.328,0.236,0.176,
6,0.176,1.330,0.236,0.176,
6,0.177,1.329,0.235,0.173,
6,0.175,1.338,0.232,0.188,
6,0.177,1.324,0.236,0.176,
6,0.175,1.327,0.233,0.174,
6,0.181,1.328,0.228,0.187,
6,0.185,1.317,0.236,0.166,
6,0.172,1.345,0.243,0.172,
6,0.175,1.326,0.234,0.164,
6,0.174,1.334,0.236,0.162,
6,0.179,1.331,0.232,0.164,
6,0.179,1.322,0.245,0.162,
6,0.176,1.349,0.235,0.164,
6,0.175,1.323,0.235,0.166,
6,0.199,1.318,0.226,0.163,
6,0.184,1.327,0.235,0.163,
6,0.186,1.320,0.234,0.163,
6,0.184,1.323,0.235,0.163,
6,0.194,1.343,0.236,0.166,
6,0.192,1.329,0.233,0.172,
6,0.185,1.325,0.234,0.163,
6,0.168,1.328,0.236,0.166,
6,0.173,1.321,0.234,0.163,
6,0.170,1.330,0.232,0.165,
6,0.173,1.328,0.236,0.165,
6,0.172,1.321,0.244,0.163,
6,0.173,1.327,0.242,0.165,
8,0.173,101.020,0.412,0.104,
8,0.138,1.075,0.231,0.120,
8,0.154,1.244,0.223,0.111,
8,0.135,0.862,0.196,0.096,
8,0.132,1.177,0.221,0.114,
8,0.147,0.798,0.138,0.104,
8,0.098,0.793,0.170,0.113,
8,0.097,0.790,0.168,0.116,
8,0.097,0.799,0.166,0.117,
8,0.096,0.800,0.166,0.114,
8,0.167,0.855,0.196,0.180,
8,0.159,0.877,0.193,0.174,
8,0.171,0.894,0.294,0.187,
8,0.154,0.865,0.193,0.179,
8,0.160,0.883,0.194,0.175,
8,0.154,0.973,0.218,0.195,
8,0.178,1.182,0.213,0.182,
8,0.183,1.178,0.223,0.183,
8,0.175,1.199,0.213,0.197,
8,0.181,1.195,0.214,0.182,
8,0.174,1.387,0.232,0.190,
8,0.203,1.492,0.230,0.190,
8,0.220,1.496,0.230,0.207,
8,0.193,1.499,0.229,0.193,
8,0.211,1.493,0.240,0.188,
8,0.203,1.561,0.230,0.168,
8,0.176,1.578,0.222,0.165,
8,0.201,1.583,0.231,0.170,
8,0.177,1.571,0.238,0.165,
8,0.173,1.612,0.226,0.167,
8,0.173,1.577,0.221,0.172,
8,0.197,1.576,0.224,0.178,
8,0.181,1.570,0.217,0.174,
8,0.173,1.609,0.223,0.166,
8,0.174,1.605,0.224,0.166,
8,0.174,1.578,0.220,0.164,
8,0.174,1.578,0.215,0.178,
8,0.175,1.569,0.223,0.167,
8,0.174,1.588,0.226,0.167,
8,0.174,1.578,0.223,0.167,
8,0.194,1.575,0.218,0.177,
8,0.180,1.571,0.214,0.167,
8,0.178,1.588,0.226,0.175,
8,0.173,1.589,0.224,0.167,
8,0.172,1.578,0.229,0.167,
8,0.177,1.568,0.214,0.176,
8,0.174,1.570,0.228,0.167,
8,0.175,1.606,0.225,0.168,
8,0.172,1.572,0.220,0.167,
8,0.188,1.584,0.221,0.179,
8,0.181,1.575,0.233,0.166,
8,0.174,1.601,0.226,0.165,
8,0.177,1.593,0.219,0.168,
8,0.175,1.575,0.220,0.165,
8,0.178,1.585,0.228,0.172,
8,0.182,1.571,0.231,0.173,
8,0.172,1.586,0.231,0.166,
8,0.172,1.578,0.222,0.166,
8,0.203,1.573,0.227,0.179,
8,0.179,1.574,0.233,0.165,
8,0.174,1.597,0.230,0.167,
8,0.176,1.587,0.221,0.166,
8,0.192,1.579,0.223,0.183,
8,0.179,1.572,0.212,0.169,
8,0.175,1.577,0.223,0.168,
8,0.173,1.590,0.221,0.166,
8,0.173,1.578,0.224,0.164,
8,0.201,1.576,0.226,0.176,
8,0.181,1.572,0.230,0.170,
8,0.176,1.579,0.225,0.168,
8,0.173,1.575,0.225,0.166,
8,0.185,1.659,0.223,0.174,
8,0.174,1.575,0.225,0.166,
8,0.174,1.605,0.221,0.167,
8,0.176,1.589,0.225,0.168,
8,0.202,1.581,0.225,0.176,
8,0.185,1.573,0.242,0.169,
8,0.181,1.584,0.222,0.168,
8,0.174,1.573,0.225,0.168,
8,0.175,1.599,0.224,0.169,
8,0.177,1.576,0.219,0.179,
8,0.179,1.570,0.222,0.168,
8,0.177,1.586,0.230,0.164,
8,0.171,1.593,0.222,0.167,
8,0.204,1.579,0.219,0.180,
8,0.176,1.578,0.231,0.167,
8,0.179,1.577,0.224,0.167,
8,0.176,1.572,0.223,0.167,
8,0.174,1.597,0.222,0.165,
8,0.172,1.580,0.231,0.169,
8,0.180,1.581,0.228,0.166,
8,0.174,1.585,0.222,0.166,
8,0.174,1.597,0.227,0.169,
8,0.198,1.579,0.221,0.177,
8,0.177,1.570,0.228,0.166,
8,0.177,1.575,0.226,0.167,
8,0.175,1.571,0.221,0.166,
8,0.193,1.597,0.221,0.179,
8,0.176,1.570,0.235,0.168,
8,0.173,1.584,0.229,0.167,
9,0.175,90.003,0.475,0.105,
9,0.136,1.146,0.231,0.121,
9,0.141,0.943,0.208,0.118,
9,0.118,0.891,0.205,0.136,
9,0.125,0.878,0.178,0.127,
9,0.116,0.870,0.200,0.126,
9,0.119,0.879,0.201,0.135,
9,0.117,0.880,0.202,0.134,
9,0.116,0.882,0.208,0.136,
9,0.117,1.146,0.211,0.177,
9,0.178,1.189,0.215,0.194,
9,0.176,1.186,0.220,0.179,
9,0.194,1.180,0.224,0.204,
9,0.192,1.180,0.211,0.180,
9,0.203,1.182,0.213,0.177,
9,0.178,1.517,0.230,0.190,
9,0.203,1.483,0.270,0.193,
9,0.210,1.478,0.255,0.208,
9,0.197,1.488,0.240,0.186,
9,0.200,1.635,0.225,0.167,
9,0.201,1.669,0.224,0.166,
9,0.178,1.675,0.220,0.169,
9,0.177,1.669,0.228,0.167,
9,0.186,1.728,0.225,0.168,
9,0.177,1.679,0.235,0.166,
9,0.277,1.672,0.229,0.166,
9,0.182,1.669,0.237,0.169,
9,0.175,1.664,0.251,0.168,
9,0.174,1.673,0.226,0.164,
9,0.177,1.667,0.218,0.175,
9,0.178,1.676,0.235,0.166,
9,0.173,1.666,0.224,0.165,
9,0.201,1.690,0.220,0.169,
9,0.175,1.668,0.226,0.165,
9,0.173,1.668,0.225,0.168,
9,0.195,1.669,0.237,0.169,
9,0.176,1.708,0.227,0.166,
9,0.177,1.668,0.226,0.168,
9,0.188,1.662,0.227,0.169,
9,0.178,1.674,0.220,0.168,
9,0.174,1.657,0.232,0.168,
9,0.190,1.682,0.225,0.178,
9,0.174,1.671,0.228,0.166,
9,0.177,1.664,0.227,0.177,
9,0.198,1.665,0.226,0.183,
9,0.176,1.697,0.229,0.169,
9,0.175,1.660,0.226,0.168,
9,0.173,1.669,0.223,0.180,
9,0.176,1.663,0.220,0.169,
9,0.171,1.684,0.223,0.163,
9,0.172,1.675,0.227,0.181,
9,0.177,1.658,0.250,0.166,
9,0.174,1.660,0.227,0.166,
9,0.179,1.683,0.225,0.169,
9,0.176,1.664,0.255,0.169,
9,0.173,1.665,0.235,0.166,
9,0.173,1.664,0.233,0.168,
9,0.176,1.667,0.229,0.185,
9,0.178,1.673,0.229,0.165,
9,0.174,1.672,0.225,0.167,
9,0.187,1.666,0.238,0.168,
9,0.177,1.674,0.227,0.168,
9,0.181,1.686,0.226,0.165,
9,0.217,1.676,0.221,0.168,
9,0.175,1.680,0.225,0.171,
9,0.175,1.666,0.225,0.164,
9,0.184,1.680,0.244,0.170,
9,0.178,1.672,0.226,0.167,
9,0.177,1.669,0.226,0.166,
9,0.187,1.671,0.244,0.169,
9,0.187,1.706,0.227,0.169,
9,0.180,1.680,0.224,0.168,
9,0.189,1.670,0.245,0.168,
9,0.175,1.669,0.230,0.167,
9,0.173,1.667,0.229,0.167,
9,0.204,1.686,0.244,0.169,
9,0.175,1.675,0.225,0.165,
9,0.174,1.666,0.225,0.167,
9,0.189,1.671,0.226,0.170,
9,0.177,1.704,0.225,0.172,
9,0.180,1.693,0.225,0.171,
9,0.187,1.660,0.222,0.162,
9,0.179,1.671,0.230,0.165,
9,0.175,1.658,0.227,0.168,
9,0.195,1.682,0.218,0.178,
9,0.176,1.647,0.239,0.168,
9,0.174,1.656,0.228,0.167,
9,0.173,1.669,0.224,0.188,
9,0.175,1.676,0.236,0.167,
9,0.180,1.665,0.225,0.166,
9,0.174,1.671,0.226,0.166,
9,0.176,1.668,0.236,0.166,
9,0.173,1.672,0.235,0.165,
9,0.173,1.662,0.232,0.168,
9,0.178,1.674,0.235,0.174,
9,0.174,1.662,0.227,0.167,
9,0.176,1.682,0.224,0.168,
9,0.202,1.666,0.218,0.166,
9,0.179,1.672,0.226,0.167,
9,0.174,1.693,0.224,0.166,
12,0.187,156.414,0.504,0.211,
12,0.165,2.369,0.196,0.214,
12,0.159,2.424,0.234,0.186,
12,0.107,2.542,0.213,0.175,
12,0.162,2.540,0.244,0.179,
12,0.164,2.542,0.219,0.177,
12,0.192,2.907,0.241,0.193,
12,0.179,2.907,0.227,0.183,
12,0.167,3.008,0.224,0.211,
12,0.174,3.062,0.242,0.194,
12,0.178,3.067,0.231,0.206,
12,0.191,3.392,0.233,0.191,
12,0.194,3.428,0.249,0.197,
12,0.180,3.504,0.239,0.200,
12,0.179,3.446,0.244,0.198,
12,0.181,3.421,0.239,0.185,
12,0.209,3.684,0.242,0.192,
12,0.186,3.659,0.241,0.190,
12,0.183,3.662,0.242,0.184,
12,0.206,3.712,0.252,0.214,
12,0.186,3.674,0.248,0.191,
12,0.220,3.647,0.244,0.207,
12,0.205,3.654,0.245,0.206,
12,0.186,3.896,0.245,0.221,
12,0.186,3.889,0.239,0.189,
12,0.180,3.974,0.249,0.203,
12,0.199,3.900,0.247,0.211,
12,0.209,3.913,0.258,0.201,
12,0.185,3.899,0.238,0.210,
12,0.186,3.918,0.247,0.206,
12,0.224,3.909,0.249,0.192,
12,0.199,3.915,0.244,0.192,
12,0.195,3.878,0.245,0.191,
12,0.192,3.910,0.247,0.199,
