device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.208,0.064,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.237,0.064,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.228,0.064,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.21,0.062,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.213,0.063,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.024,0.06,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.232,0.084,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.213,0.063,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.257,0.086,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.236,0.064,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.21,0.062,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.208,0.103,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.031,0.065,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.209,0.064,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0.001,0.218,0.065,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.208,0.061,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.273,0.061,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.206,0.063,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.225,0.063,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.208,0.06,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.212,0.065,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.214,0.064,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.213,0.063,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.257,0.063,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.211,0.062,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.212,0.061,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.208,0.061,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.212,0.061,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.21,0.063,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.208,0.065,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.203,0.06,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.214,0.061,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.199,0.043,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.234,0.059,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.21,0.064,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.024,0.059,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.213,0.065,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.228,0.059,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.325,0.059,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.21,0.065,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.213,0.06,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.234,0.061,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.209,0.064,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.314,0.064,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.238,0.062,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.212,0.065,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.278,0.059,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.211,0.062,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.229,0.059,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.207,0.046,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.217,0.061,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.206,0.044,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.215,0.066,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.209,0.061,0.001,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.215,0.065,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.024,0.061,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.025,0.065,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.199,0.043,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0.001,0,0.229,0.063,0,0.001
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0.001,0.212,0.06,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.025,0.063,0,0
Tesla K20Xm,NoMemory,ONE_D,1,1,1,24,0,0,0.222,0.061,0,0
