device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,1,1,1,34,354.927,17.552,0.005,40.283,20.809,3.265
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,2,1,1,34,356.536,20.832,0.019,20.817,20.305,3.276
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,4,1,1,34,355.302,21.097,0.018,11.367,19.233,2.534
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,8,1,1,34,354.78,21.353,0.005,6.476,21.863,3.29
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,16,1,1,34,358.386,19.785,0.004,3.804,23.554,2.541
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,32,1,1,34,358.085,20.966,0.021,2.74,22.622,3.268
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,64,1,1,34,359.549,20.549,0.005,2.911,23.435,3.262
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,128,1,1,34,359.856,21.005,0.019,1.959,23.143,3.265
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,256,1,1,34,359.959,20.837,0.005,1.956,23.82,2.49
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,1,1,1,34,352.222,21.21,0.006,40.946,19.207,4.679
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,2,1,1,34,355.611,21.387,0.004,21.699,19.197,4.691
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,4,1,1,34,352.442,21.581,0.005,11.982,18.544,4.684
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,8,1,1,34,353.13,21.17,0.005,7.161,20.751,4.741
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,16,1,1,34,355.24,21.509,0.005,4.745,21.56,3.684
AMD Firepro W9100,VectorAdd,ONE_D,8.9129e+06,32,1,1,34,352.654,17.338,0.005,3.405,22.7,4.549
