device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3487.96,147.625,0.004,30.276,0.043,21.01
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3496.72,148.053,0.002,15.382,0.048,12.553
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3495.59,147.633,0.005,8.024,0.041,22.698
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3504.14,143.64,0.003,4.309,0.049,12.569
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3489.44,146.692,0.004,2.476,0.041,22.725
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3496.83,144.72,0.004,1.491,0.038,13.994
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3499.84,146.96,0.004,1.028,0.041,21.803
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3498.03,147.23,0.005,0.758,0.042,21.772
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3492.24,144.879,0.004,0.616,0.042,21.771
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3495.88,147.933,0.004,30.235,0.017,30.799
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3488.58,145.23,0.004,15.453,0.019,30.806
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3487.49,148.76,0.005,8.109,0.017,30.793
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3490.2,150.993,0.005,4.426,0.018,30.745
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3493.1,150.133,0.005,2.548,0.023,31.119
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3492.38,149.565,0.004,1.624,0.025,31.062
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3493.28,149.216,0.004,1.072,0.026,30.164
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3491.89,150.03,0.004,0.714,0.016,30.124
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3489.01,149.963,0.004,0.635,0.019,30.17
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3489.7,150.65,0.005,30.359,0.032,31.413
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3492.65,149.736,0.004,15.492,0.026,30.363
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3493.91,148.005,0.005,8.067,0.029,31.279
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3491.42,146.942,0.004,4.33,0.028,31.279
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.47,149.935,0.005,2.439,0.028,31.178
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3487.92,146.355,0.004,1.559,0.068,30.373
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3488.31,148.706,0.004,1.105,0.037,30.358
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3491.14,150.626,0.003,0.641,0.034,19.762
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3490,149.478,0.005,0.63,0.022,31.322
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3485.52,142.977,0.002,30.271,0.042,23.502
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3485.88,146.476,0.002,15.405,0.054,13.044
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3486.47,144.839,0.003,7.96,0.047,12.948
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3491.37,144.78,0.004,4.282,0.039,23.62
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.56,148.242,0.004,2.436,0.04,14.072
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3487.89,145.926,0.004,1.519,0.041,23.484
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3495.75,147.641,0.005,1.026,0.085,22.583
AMD Firepro W9100,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3488.45,143.66,0.004,0.726,0.026,23.573
