device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,1,1,1,80,88.517,44.974,0.002,15.381,70.944,9.171
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,2,1,1,80,86.245,40.935,0.002,9.001,65.987,9.174
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,4,1,1,80,94.041,42.447,0.001,6.118,73.814,9.148
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,8,1,1,80,87.513,42.104,0.001,4.453,68.991,9.133
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,16,1,1,80,85.778,47.398,0.001,3.779,65.287,9.164
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,32,1,1,80,88.397,40.719,0.001,3.445,67.831,9.159
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,64,1,1,80,85.527,41.556,0.001,3.358,69.553,9.237
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,128,1,1,80,89.097,41.165,0.001,3.295,68.078,9.246
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,256,1,1,80,85.596,41.45,0.001,3.232,69.6,9.241
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,1,1,1,80,87.37,45.548,0.002,15.301,68.638,7.013
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,2,1,1,80,90.193,41.739,0.001,9.1,69.102,9.233
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,4,1,1,80,93.789,45.656,0.002,6.252,68.263,9.266
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,8,1,1,80,91.912,44.578,0.001,4.686,68.676,9.269
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,16,1,1,80,88.704,41.519,0.002,3.812,67.558,9.274
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,32,1,1,80,88.069,41.281,0.001,5.753,66.303,9.253
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,64,1,1,80,87.437,41.352,0.001,3.427,67.923,7.614
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,128,1,1,80,88.783,39.86,0.002,3.236,68.653,9.223
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,256,1,1,80,86.956,41.754,0.001,3.238,69.751,9.266
AMD Firepro W9100,Oxxxxx,ONE_D,2.62144e+06,1,1,1,80,88.199,45.688,0.001,15.197,69.523,9.1
