device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,1,1,1,28,152.925,23.055,0.003,15.193,13.38,2.293
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,2,1,1,28,147.616,9.685,0.002,11.016,7.451,0.358
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,4,1,1,28,144.825,9.669,0.003,8.724,4.211,0.231
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,8,1,1,28,143.195,9.629,0.003,8.01,2.068,0.299
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,16,1,1,28,145.265,9.614,0.003,7.528,0.671,0.135
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,32,1,1,28,142.311,9.554,0.003,7.164,0.582,0.148
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,64,1,1,28,142.365,9.493,0.003,7.315,0.271,0.141
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,128,1,1,28,142.487,9.482,0.003,7.518,0.126,0.154
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,256,1,1,28,142.771,9.486,0.003,7.463,0.091,0.149
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,1,1,1,28,152.458,9.844,0.003,14.909,10.831,1.222
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,2,1,1,28,147.7,9.666,0.003,11.37,5.591,0.36
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,4,1,1,28,143.591,9.706,0.003,8.649,4.06,0.331
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,8,1,1,28,142.384,9.648,0.003,8.054,1.702,0.337
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,16,1,1,28,146.2,9.644,0.003,7.814,0.98,0.172
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,32,1,1,28,142.387,9.55,0.004,7.02,0.584,0.143
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,64,1,1,28,142.36,9.509,0.003,7.264,0.224,0.136
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,128,1,1,28,142.741,9.579,0.002,7.209,0.125,0.107
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,256,1,1,28,142.882,9.483,0.003,7.377,0.091,0.105
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,1,1,1,28,149.324,19.13,0.003,13.246,12.86,1.177
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,2,1,1,28,144.886,18.396,0.002,9.622,10.259,0.369
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,4,1,1,28,142.992,18.389,0.003,8.443,6.034,0.489
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,8,1,1,28,143.434,18.376,0.002,7.956,1.482,0.215
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,16,1,1,28,141.624,19.443,0.002,7.945,0.677,0.124
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,32,1,1,28,147.637,19.382,0.003,7.301,0.397,0.109
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,64,1,1,28,143.996,19.248,0.002,7.265,0.272,0.098
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,128,1,1,28,143.147,19.204,0.003,7.225,0.122,0.095
AMD Firepro W9100,Reduction,ONE_D,1.83501e+06,256,1,1,28,142.989,19.124,0.002,7.5,0.089,0.144
