device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,1,1,9,65.768,4.634,0.004,19120.7,14.602,1.759
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,2,1,9,88.476,4.66,0.003,10111.3,12.16,1.8
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,4,1,9,84.519,3.574,0.002,5729.96,13.654,1.768
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,8,1,9,81.503,4.645,0.018,3698.24,13.797,1.795
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,16,1,9,82.367,4.167,0.002,2718.84,13.866,1.773
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,32,1,9,81.184,4.468,0.003,2305.63,12.134,1.765
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,64,1,9,83.573,4.044,0.002,2476.36,13.945,1.737
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,128,1,9,84.608,4.48,0.018,2375.39,12.414,1.779
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,1,256,1,9,79.423,4.004,0.002,2460.74,13.063,1.792
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,1,1,9,79.766,4.654,0.017,10113.6,12.791,1.82
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,2,1,9,84.482,4.26,0.002,5746.71,12.295,1.839
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,4,1,9,84.291,4.075,0.002,3701.19,13.574,1.816
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,8,1,9,81.101,4.002,0.001,2711.54,13.636,1.822
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,16,1,9,79.906,4.263,0.002,2294.62,14.023,1.796
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,32,1,9,82.574,4.425,0.017,2306.85,14.409,1.764
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,64,1,9,82.906,4.316,0.002,2287.53,13.802,1.788
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,2,128,1,9,82.374,4.506,0.002,2295.37,14.012,1.827
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,4,1,1,9,83.32,4.536,0.001,5718.87,14.619,1.841
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,4,2,1,9,81.882,4.434,0.002,3686.08,14.22,1.846
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,4,4,1,9,82.638,4.411,0.017,2713.81,14.199,1.821
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,4,8,1,9,79.14,4.101,0.002,2288.28,13.279,1.948
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,4,16,1,9,91.058,3.833,0.002,2230.02,12.87,1.703
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,4,32,1,9,96.106,4.061,0.003,2101.89,13.211,1.699
AMD Firepro W9100,FloydWarshall,TWO_D,1619,1619,4,64,1,9,97.854,4.297,0.003,2248.36,12.947,1.734
