device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,1,4,30.5176,281.091,7.784,0.002,9.869,8.341,1.929
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,1,8,30.5176,287.44,9.224,0.002,4.94,8.752,0.14
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,2,4,30.5176,281.921,9.628,0.002,5.641,8.842,2.522
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,2,8,30.5176,281.698,9.391,0.002,4.287,8.759,0.134
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,4,1,30.5176,278.29,9.812,0.002,9.959,8.858,1.839
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,4,2,30.5176,285.489,9.126,0.002,4.904,8.813,0.084
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,4,4,30.5176,286.791,9.149,0.002,4.26,8.774,0.083
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,4,8,30.5176,288.284,9.493,0.002,4.446,8.818,0.084
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,8,1,30.5176,283.053,9.801,0.001,5.643,8.815,2.279
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,8,2,30.5176,281.649,9.474,0.002,4.354,8.806,0.079
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,8,4,30.5176,286.326,9.42,0.002,4.566,8.834,0.083
AMD Firepro W9100,Array3dAverage,THREE_D,200,1,8,8,30.5176,288.136,9.4,0.001,4.885,8.776,0.132
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,1,4,30.5176,284.178,9.813,0.002,5.796,8.793,2.062
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,1,8,30.5176,282.763,9.175,0.002,2.796,8.787,0.138
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,2,4,30.5176,283.056,8.358,0.001,3.322,7.814,2.277
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,2,8,30.5176,283.311,9.32,0.001,2.686,8.776,0.077
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,4,1,30.5176,277.825,9.831,0.002,5.598,8.821,1.688
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,4,2,30.5176,281.181,9.315,0.002,2.783,8.848,0.08
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,4,4,30.5176,290.146,9.204,0.002,2.426,8.765,0.084
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,4,8,30.5176,288.423,9.242,0.002,2.533,8.77,0.083
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,8,1,30.5176,277.654,9.793,0.002,3.48,8.787,2.056
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,8,2,30.5176,280.866,9.264,0.002,2.687,8.772,0.135
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,8,4,30.5176,288.299,9.164,0.002,2.661,8.831,0.081
AMD Firepro W9100,Array3dAverage,THREE_D,200,2,8,8,30.5176,290.519,9.177,0.002,2.645,8.904,0.128
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,1,1,30.5176,275.396,9.783,0.001,9.944,8.764,1.868
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,1,2,30.5176,285.987,7.897,0.001,4.784,8.829,0.082
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,1,4,30.5176,288.291,7.98,0.001,2.568,7.519,0.154
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,1,8,30.5176,287.297,9.168,0.002,1.705,8.789,0.087
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,2,1,30.5176,278.573,9.928,0.002,5.6,8.782,1.772
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,2,2,30.5176,280.945,9.605,0.002,2.751,8.808,0.094
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,2,4,30.5176,286.561,9.132,0.001,1.688,8.818,0.086
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,2,8,30.5176,290.99,9.162,0.002,1.595,8.745,0.086
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,4,1,30.5176,276.426,9.767,0.002,3.399,8.927,2.255
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,4,2,30.5176,288.218,7.897,0.001,1.498,7.169,0.115
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,4,4,30.5176,285.67,9.501,0.002,1.64,8.841,0.115
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,4,8,30.5176,288.617,7.528,0.002,1.45,7.055,0.084
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,8,1,30.5176,281.732,9.768,0.002,2.339,8.89,2.263
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,8,2,30.5176,282.41,9.17,0.002,1.73,8.767,0.081
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,8,4,30.5176,288.202,7.927,0.001,1.493,7.115,0.084
AMD Firepro W9100,Array3dAverage,THREE_D,200,4,8,8,30.5176,286.022,9.241,0.002,1.651,8.791,0.151
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,1,1,30.5176,280.082,9.78,0.002,5.618,8.81,2.278
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,1,2,30.5176,281.062,9.451,0.002,2.755,8.765,0.081
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,1,4,30.5176,288.072,9.332,0.002,1.693,8.776,0.083
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,1,8,30.5176,291.261,9.248,0.002,1.18,8.78,0.086
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,2,1,30.5176,277.256,9.701,0.001,3.432,8.854,2.289
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,2,2,30.5176,281.566,9.196,0.002,1.693,8.823,0.079
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,2,4,30.5176,287.556,7.381,0.002,0.98,6.834,0.078
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,2,8,30.5176,286.363,9.076,0.001,1.108,8.755,0.113
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,4,1,30.5176,280.783,9.62,0.002,2.306,8.809,1.139
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,4,2,30.5176,282.663,9.146,0.002,1.175,8.802,0.079
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,4,4,30.5176,282.793,9.131,0.002,1.143,8.774,0.083
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,4,8,30.5176,288.278,7.432,0.001,0.942,6.894,0.106
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,8,1,30.5176,286.371,9.049,0.002,1.182,8.822,0.085
AMD Firepro W9100,Array3dAverage,THREE_D,200,8,8,2,30.5176,290.594,9.176,0.002,1.157,8.82,0.085
