device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,373.874,73.468,0.004,828.037,0.001,13.129
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,378.686,79.569,0.006,707.611,0.001,11.744
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,374.493,76.071,0.007,655.271,0.001,11.782
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,8,1,1,24,373.63,76.808,0.007,653.02,0.001,11.789
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,16,1,1,24,374.246,73.422,0.007,656.892,0.002,11.867
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,32,1,1,24,373.631,76.448,0.004,668.475,0.001,11.843
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,64,1,1,24,385.545,75.455,0.006,656.995,0.001,11.988
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,128,1,1,24,373.912,75.464,0.004,663.153,0.001,11.886
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,256,1,1,24,378.949,76.512,0.006,667.991,0.001,11.894
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,372.045,73.473,0.005,750.619,0.001,20.862
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,377.78,82.084,0.007,658.238,0.002,18.925
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,372.394,80.987,0.007,578.392,0.002,18.9
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,8,1,1,24,372.007,81.756,0.005,571.403,0.001,18.986
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,16,1,1,24,372.454,77.543,0.007,603.232,0.001,18.849
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,32,1,1,24,371.507,85.386,0.007,595.734,0.001,18.979
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,64,1,1,24,371.741,83.18,0.005,577.157,0.001,19.011
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,128,1,1,24,372.182,80.88,0.005,587.682,0.001,19.087
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,256,1,1,24,372.919,80.476,0.003,578.793,0.001,19.018
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,376.784,81.869,0.004,749.504,0.001,20.913
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,374.698,86.205,0.006,640.518,0.001,18.899
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,375.342,83.969,0.003,578.198,0.002,18.785
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,8,1,1,24,375.617,79.29,0.004,787.193,0.001,12.078
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,16,1,1,24,376.063,79.269,0.007,652.803,0.001,11.83
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,32,1,1,24,374.779,79.952,0.006,644.743,0.002,11.828
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,64,1,1,24,374.89,79.475,0.006,653.067,0.001,11.814
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,128,1,1,24,374.814,80.277,0.005,653.232,0.001,11.81
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,256,1,1,24,374.649,81.187,0.007,662.438,0.001,11.848
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,378.251,79.39,0.007,974.778,0.002,13.988
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,377.796,78.996,0.004,693.263,0.001,12.681
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,376.851,76.021,0.007,645.343,0.002,12.731
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,8,1,1,24,376.689,76.609,0.007,643.724,0.001,12.705
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,16,1,1,24,377.995,76.167,0.006,640.717,0.001,12.597
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,32,1,1,24,378.123,75.154,0.006,643.824,0.002,12.682
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,64,1,1,24,377.886,75.822,0.006,636.416,0.001,12.673
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,128,1,1,24,377.772,76.611,0.006,648.712,0.001,12.693
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,256,1,1,24,378.479,79.41,0.006,641.297,0.001,12.676
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,377.879,73.759,0.004,792.023,0.001,13.574
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,382.214,80.246,0.004,685.724,0.002,12.43
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,377.26,76.609,0.006,638.241,0.001,12.273
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,8,1,1,24,377.136,81.503,0.004,621.783,0.001,12.271
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,16,1,1,24,377.354,79.153,0.007,639.596,0.002,12.342
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,32,1,1,24,377.038,80.312,0.006,643.724,0.001,12.141
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,64,1,1,24,376.681,76.236,0.004,630.98,0.001,12.239
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,128,1,1,24,377.749,79.532,0.004,631.7,0.001,12.128
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,256,1,1,24,376.777,79.491,0.006,630.959,0.002,12.111
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,374.137,83.344,0.005,758.18,0.001,21.574
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,374.711,84.814,0.008,762.405,0.001,12.405
AMD Firepro W9100,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,374.963,76.622,0.003,641.911,0.001,12.429
