device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,1,1,1,18,92.97,6.054,0.001,21.869,5.231,0.994
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,2,1,1,18,91.373,5.81,0.001,10.731,4.898,0.045
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,4,1,1,18,93.796,5.744,0.002,5.606,4.889,0.061
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,8,1,1,18,93.758,5.671,0.004,3.06,5.214,0.09
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,16,1,1,18,95.545,6.021,0.002,1.767,4.853,0.043
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,32,1,1,18,90.013,6.503,0.002,1.051,4.872,0.089
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,64,1,1,18,94.402,5.732,0.001,0.755,5.21,0.084
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,128,1,1,18,97.743,5.891,0.002,0.671,4.868,0.042
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,256,1,1,18,91.48,5.758,0.001,0.511,4.858,0.044
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,1,1,1,18,90.522,6.25,0.001,21.767,8.85,1.866
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,2,1,1,18,95.155,5.638,0.002,10.661,8.666,0.376
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,4,1,1,18,95.523,5.472,0.001,5.626,11.099,0.384
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,8,1,1,18,96.762,5.915,0.001,3.034,11.747,0.38
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,16,1,1,18,97.989,6.301,0.004,1.699,11.557,0.382
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,32,1,1,18,99.146,6.028,0.001,1.026,11.055,0.418
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,64,1,1,18,94.659,5.803,0.003,0.698,11.616,0.836
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,128,1,1,18,98.376,5.57,0.002,0.476,11.47,0.416
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,256,1,1,18,97.895,5.853,0.001,0.499,11.889,0.369
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,1,1,1,18,93.257,6.483,0.002,21.576,5.412,0.593
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,2,1,1,18,95.248,6.153,0.001,10.848,5.513,0.054
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,4,1,1,18,95.315,6.19,0.001,5.765,5.391,0.051
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,8,1,1,18,93.823,6.088,0.001,3.187,5.378,0.053
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,16,1,1,18,94.327,6.047,0.001,1.899,5.394,0.052
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,32,1,1,18,89.37,6.217,0.001,1.292,5.553,0.05
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,64,1,1,18,93.764,6.292,0.001,0.903,5.395,0.052
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,128,1,1,18,89.975,6.634,0.001,0.657,5.34,0.054
AMD Firepro W9100,SquareArray,ONE_D,4.71859e+06,256,1,1,18,94.694,6.288,0.001,0.674,5.376,0.051
