device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,199.476,41.303,0.004,11660.1,11.801,4.286
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,209.802,34.422,0.003,5840.33,11.42,2.973
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,211.288,39.708,0.003,2936.97,11.882,2.757
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,204.009,39.097,0.004,1485.95,11.82,2.894
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,230.332,39.051,0.003,758.633,11.906,2.9
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,197.632,38.948,0.003,401.361,11.804,2.864
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,197.028,34.602,0.002,254.998,11.891,2.346
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,195.835,33.774,0.002,251.602,11.836,2.861
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,197.999,38.358,0.003,248.186,12.17,2.863
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,201.301,38.411,0.007,11660.5,11.734,5.263
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,262.356,33.326,0.006,5840.12,11.674,3.221
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,256.169,33.496,0.004,2936.89,11.751,3.335
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,269.501,39.826,0.004,1484.51,11.769,3.315
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,259.76,32.916,0.004,759.747,11.812,3.27
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,266.254,38.931,0.006,401.526,11.832,3.285
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,265.347,40.241,0.005,255.041,11.826,3.285
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,267.387,40.04,0.005,251.663,11.914,3.273
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,265.662,39.884,0.005,248.364,11.828,3.296
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,199.774,33.526,0.005,11660.1,9.735,3.697
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,228.906,32.697,0.006,5839.95,11.71,3.301
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,244.187,37.699,0.004,2936.95,9.991,2.289
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,259.03,30.745,0.004,1485.49,11.764,3.308
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,249.115,30.713,0.004,759.756,8.142,2.015
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,199.741,30.345,0.005,401.303,10.681,3.276
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,203.391,33.503,0.006,254.547,9.882,2.929
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,200.86,31.944,0.004,251.586,10.699,3.288
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,201.808,30.995,0.005,248.152,9.653,2.896
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,199.816,41.604,0.005,11660.3,11.693,4.377
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,219.006,36.853,0.003,5838.24,11.733,2.994
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,218.116,33.891,0.002,2937.57,9.623,2.966
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,201.942,39.155,0.003,1484.91,11.823,2.909
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,237.622,39.027,0.002,759.411,10.013,1.798
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,196.704,33.857,0.003,401.452,11.953,2.881
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,198.51,38.846,0.002,254.899,11.846,2.889
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,200.323,39.052,0.003,251.729,11.83,2.892
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,196.597,37.872,0.003,248.177,11.872,2.813
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,200.322,39.532,0.003,11660.3,11.69,4.343
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,215.006,39.925,0.003,5838.68,11.466,2.917
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,229.902,33.552,0.003,2938.5,9.506,2.976
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,204.677,37.315,0.003,1484.96,11.859,2.816
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,233.898,33.723,0.003,758.881,11.93,2.71
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,200.92,38.408,0.002,401.135,11.785,2.849
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,197.07,38.727,0.002,255.051,11.82,2.844
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,199.709,38.96,0.002,251.711,11.803,2.829
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,196.509,39.648,0.002,248.301,11.838,2.756
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,199.538,39.508,0.004,11660.1,11.749,4.148
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,204.22,38.445,0.003,5840.26,11.772,2.952
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,207.973,33.708,0.001,2934.71,11.804,2.888
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,204.5,38.72,0.003,1484.31,11.721,2.882
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,226.351,33.46,0.002,759.514,11.839,2.035
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,198.931,39.092,0.001,401.593,11.826,2.845
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,196.312,37.543,0.004,254.802,11.9,2.754
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,200.367,38.728,0.001,251.625,11.891,2.037
AMD Firepro W9100,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,197.771,38.153,0.002,248.154,12.008,2.841
