device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,1,41.7368,499.942,12.696,0.004,50.034,23.676,3.956
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,2,41.7368,517.919,9.154,0.004,25.971,22.15,2.121
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,1,41.7368,475.201,10.505,0.002,25.97,24.915,4.175
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,2,41.7368,511.052,11.083,0.002,14.013,21.292,2.089
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,1,41.7368,408.071,11.438,0.003,25.33,26.649,3.097
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,2,41.7368,415.936,10.416,0.002,13.482,26.876,2.209
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,1,41.7368,402.832,13.325,0.003,13.59,25.352,3.292
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,2,41.7368,418.124,12.689,0.002,7.688,25.167,2.484
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,1,41.7368,428.861,13.629,0.002,49.454,26.113,3.324
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,2,41.7368,428.167,12.618,0.002,25.745,28.274,2.654
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,1,41.7368,423.278,13.018,0.003,25.598,28.547,4.625
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,2,41.7368,428.484,12.517,0.002,13.737,25.622,2.652
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,1,41.7368,415.453,13.225,0.002,25.518,30.81,4.799
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,2,41.7368,429.541,10.253,0.002,13.612,27.116,2.677
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,1,41.7368,417.464,13.153,0.002,13.592,25.272,4.767
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,2,41.7368,428.998,10.565,0.002,7.53,25.743,2.971
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,1,41.7368,436.674,13.997,0.004,50.102,23.714,5.39
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,2,41.7368,442.665,12.378,0.003,27.203,28.393,3.277
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,1,41.7368,435.248,10.761,0.003,26.131,28.235,5.753
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,2,41.7368,437.249,12.226,0.002,14.324,24.428,3.036
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,1,41.7368,434.495,14.265,0.018,26.344,27.94,5.792
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,2,41.7368,444.156,12.557,0.003,14.403,26.126,3.19
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,1,41.7368,434.437,14.108,0.002,14.514,24.439,5.519
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,2,41.7368,445.546,10.25,0.002,8.394,26.784,2.859
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,1,41.7368,420.215,13.777,0.002,49.437,26.75,4.101
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,1,2,41.7368,420.153,12.423,0.002,25.687,27.574,2.521
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,1,41.7368,413.252,13.364,0.002,25.489,28.114,4.043
AMD Firepro W9100,Array3dAverage,THREE_D,222,1,2,2,41.7368,418.297,9.901,0.002,14.317,26.246,2.208
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,1,41.7368,405.598,13.202,0.002,25.458,29.27,4.279
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,1,2,41.7368,421.186,10.65,0.002,13.666,27.135,2.277
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,1,41.7368,408.458,13.085,0.002,13.573,24.939,4.202
AMD Firepro W9100,Array3dAverage,THREE_D,222,2,2,2,41.7368,421.125,10.952,0.002,7.529,25.162,2.305
