device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,1,1,13,147.58,8.433,0.002,2450.12,4.42,1.58
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,2,1,13,164.449,9.827,0.001,1225.18,4.356,0.09
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,4,1,13,145.814,9.704,0.002,616.913,4.349,0.151
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,8,1,13,146.059,9.632,0.001,309.66,4.384,0.079
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,16,1,13,145.437,9.59,0.002,163.039,4.422,0.077
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,32,1,13,142.382,8.187,0.001,490.278,4.397,0.148
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,64,1,13,145.973,10.073,0.002,451.239,4.63,0.077
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,128,1,13,144.083,9.966,0.001,531.009,4.385,0.163
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,1,256,1,13,145.638,9.827,0.002,855.558,4.336,0.146
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,1,1,13,141.507,9.53,0.002,1219.78,4.322,0.104
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,2,1,13,158.558,9.247,0.002,620.629,4.339,0.147
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,4,1,13,142.713,9.385,0.001,311.365,4.466,0.167
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,8,1,13,144.55,9.454,0.001,167.907,4.387,0.147
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,16,1,13,145.986,9.477,0.002,255.544,4.369,0.172
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,32,1,13,142.159,9.673,0.002,229.023,4.336,0.15
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,64,1,13,145.275,9.424,0.002,242.064,4.361,0.078
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,2,128,1,13,144.041,9.348,0.002,249.064,4.379,0.081
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,4,1,1,13,148.125,7.707,0.002,633.744,4.341,0.152
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,4,2,1,13,144.209,9.332,0.001,318.235,4.38,0.181
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,4,4,1,13,146.375,9.714,0.002,159.786,4.371,0.148
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,4,8,1,13,145.737,9.858,0.002,103.493,4.334,0.121
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,4,16,1,13,144.03,9.831,0.002,123.529,4.38,0.083
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,4,32,1,13,144.203,9.962,0.002,120.295,4.371,0.082
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,4,64,1,13,143.071,10.143,0.002,112.108,4.367,0.081
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,8,1,1,13,142.975,7.971,0.002,338.357,4.322,0.153
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,8,2,1,13,147.276,9.563,0.002,170.586,4.355,0.081
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,8,4,1,13,145.696,9.353,0.001,84.185,4.332,0.176
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,8,8,1,13,144.448,9.564,0.003,46.835,4.363,0.161
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,8,16,1,13,151.046,9.778,0.002,52.936,4.388,0.086
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,8,32,1,13,142.817,9.63,0.002,56.36,4.424,0.145
AMD Firepro W9100,MatrixMultiplication,TWO_D,1915,1915,1915,16,1,1,13,145.32,9.855,0.001,195.871,4.338,0.082
