device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,1,1,1,32,214.6,11.445,0.003,420.509,21.259,1.695
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,2,1,1,32,216.757,10.007,0.002,210.956,24.879,0.278
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,4,1,1,32,215.493,10.117,0.002,106.226,21.878,0.174
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,8,1,1,32,218.129,9.885,0.002,54.035,20.411,0.169
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,16,1,1,32,216.18,9.64,0.002,27.459,16.749,0.158
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,32,1,1,32,166.717,9.232,0.001,14.308,17.742,0.167
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,64,1,1,32,166.656,9.639,0.002,7.626,21.402,0.126
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,128,1,1,32,162.822,9.21,0.003,6.834,21.212,0.121
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,256,1,1,32,169.079,9.266,0.002,6.745,18.928,0.128
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,1,1,1,32,215.169,10.171,0.002,420.698,9.356,2.162
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,2,1,1,32,222.154,8.999,0.003,211.041,7.585,0.057
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,4,1,1,32,199.912,8.763,0.002,106.263,7.689,0.064
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,8,1,1,32,163.591,9.123,0.004,53.855,7.775,0.049
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,16,1,1,32,165.427,9.011,0.002,27.382,7.746,0.062
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,32,1,1,32,165.7,9.176,0.002,14.415,9.02,0.089
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,64,1,1,32,166.826,8.786,0.002,7.53,7.742,0.047
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,128,1,1,32,160.792,8.316,0.003,6.455,7.84,0.095
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,256,1,1,32,170.471,8.616,0.003,6.53,7.686,0.061
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,1,1,1,32,215.768,10.201,0.004,420.528,24.622,1.911
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,2,1,1,32,216.295,10.004,0.002,210.975,18.188,0.373
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,4,1,1,32,215.314,9.609,0.018,106.409,22.838,0.582
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,8,1,1,32,218.304,9.082,0.003,54.017,18.776,0.342
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,16,1,1,32,207.168,9.103,0.003,27.543,14.916,0.292
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,32,1,1,32,161.997,8.52,0.017,14.166,16.184,0.362
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,64,1,1,32,164.805,8.473,0.019,8.002,16.007,0.275
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,128,1,1,32,164.959,8.462,0.017,6.498,15.754,0.273
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,256,1,1,32,161.937,8.63,0.004,6.643,14.894,0.277
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,1,1,1,32,217.502,10.147,0.003,420.551,9.408,2.378
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,2,1,1,32,218.563,8.063,0.002,211.053,9.389,0.097
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,4,1,1,32,211.024,8.51,0.002,106.246,9.059,0.093
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,8,1,1,32,167.201,8.607,0.002,53.993,6.985,0.046
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,16,1,1,32,165.299,8.547,0.017,27.386,7.317,0.046
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,32,1,1,32,168.875,8.552,0.001,14.407,8.408,0.097
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,64,1,1,32,168.618,8.478,0.001,7.504,7.46,0.064
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,128,1,1,32,168.987,8.952,0.017,6.445,6.184,0.048
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,256,1,1,32,166.019,8.099,0.003,6.668,7.308,0.062
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,1,1,1,32,217.615,9.897,0.02,420.583,9.408,2.511
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,2,1,1,32,217.932,9.038,0.004,211.082,9.509,0.095
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,4,1,1,32,209.487,8.508,0.003,106.278,8.709,0.096
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,8,1,1,32,167.585,8.391,0.017,53.673,9.039,0.094
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,16,1,1,32,169.963,8.355,0.027,27.694,8.856,0.083
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,32,1,1,32,171.241,8.953,0.002,14.505,6.461,0.045
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,64,1,1,32,165.275,8.652,0.017,7.454,7.277,0.048
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,128,1,1,32,170.662,8.642,0.018,6.579,7.759,0.046
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,256,1,1,32,168.475,9.022,0.017,6.693,7.328,0.048
AMD Firepro W9100,FWT,ONE_D,8.38861e+06,1,1,1,32,216.403,11.327,0.003,420.46,9.45,2.688
