device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.366,23.834,0.003,56.447,2.601,3.817
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,2,1,1,80,82.693,22.985,0.003,28.163,2.483,2.157
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,4,1,1,80,83.475,25.208,0.003,14.492,2.519,2.165
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,8,1,1,80,84.751,25.131,0.003,7.611,2.507,2.164
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,16,1,1,80,83.446,25.003,0.003,4.165,2.496,2.154
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,32,1,1,80,85.153,25.166,0.002,2.427,2.498,3.806
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,64,1,1,80,86.392,25.2,0.003,1.578,2.453,2.179
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,128,1,1,80,87.128,25.027,0.002,1.644,2.446,3.499
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,256,1,1,80,81.888,22.044,0.003,2.019,2.466,2.21
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.313,25.412,0.002,56.375,2.528,2.087
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,2,1,1,80,87.25,24.99,0.002,28.353,2.428,2.144
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,4,1,1,80,83.193,25.09,0.003,14.497,2.43,2.17
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,8,1,1,80,84.794,25.005,0.002,7.562,2.456,2.168
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,16,1,1,80,83.553,24.951,0.002,4.156,2.398,2.134
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,32,1,1,80,85.456,24.998,0.002,2.349,2.325,2.141
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,64,1,1,80,86.978,25.124,0.002,1.538,2.416,2.142
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,128,1,1,80,81.829,22.508,0.003,1.65,2.397,2.14
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,256,1,1,80,81.687,22.295,0.003,2.019,2.425,2.156
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.156,25.34,0.003,56.304,2.604,2.132
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,2,1,1,80,83.598,22.368,0.002,28.332,2.532,3.719
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,4,1,1,80,82.669,23.203,0.003,14.387,2.476,3.717
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,8,1,1,80,84.642,25.223,0.004,7.597,2.498,3.525
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,16,1,1,80,92.349,25.134,0.002,4.154,2.495,2.117
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,32,1,1,80,86.351,23.077,0.002,2.396,1.913,2.136
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,64,1,1,80,88.709,25.105,0.003,1.56,2.458,3.719
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,128,1,1,80,87.817,25.146,0.003,1.695,2.483,3.547
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,256,1,1,80,87.35,25.307,0.002,2.009,2.483,2.12
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.856,25.366,0.002,56.275,3.173,2.12
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,2,1,1,80,87.453,24.935,0.002,28.33,2.485,2.119
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,4,1,1,80,84.186,24.979,0.003,14.501,2.496,2.111
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,8,1,1,80,85.111,24.95,0.002,7.571,2.538,3.706
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,16,1,1,80,82.799,22.962,0.003,4.003,1.949,2.118
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,32,1,1,80,86.46,25.164,0.003,2.442,2.5,2.129
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,64,1,1,80,87.298,25.23,0.002,1.563,2.492,2.126
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,128,1,1,80,81.859,22.374,0.003,1.613,2.506,1.954
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,256,1,1,80,82.235,22.538,0.003,1.98,2.483,2.122
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,1,1,1,80,85.249,25.637,0.002,56.416,3.248,3.586
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,2,1,1,80,83.026,23.239,0.002,28.177,2.512,2.129
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,4,1,1,80,83.425,25.013,0.002,14.556,2.526,2.166
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,8,1,1,80,84.846,25.046,0.003,7.51,2.556,3.715
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,16,1,1,80,82.599,25.026,0.002,4.164,2.523,2.125
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,32,1,1,80,84.682,25.036,0.002,2.452,2.552,3.7
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,64,1,1,80,85.653,25.062,0.002,1.573,2.525,3.749
AMD Firepro W9100,Uux3a,ONE_D,1.04858e+06,128,1,1,80,86.502,25.01,0.002,1.659,2.522,3.472
