device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4774.19,219.173,0.005,41.439,0.025,42.313
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4776.95,209.383,0.005,20.863,0.024,42.369
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4778.69,213.217,0.005,10.981,0.02,41.186
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4777.21,208.572,0.005,5.78,0.024,41.164
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4780.92,205.878,0.005,3.228,0.025,41.124
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4781.12,209.428,0.004,2.076,0.032,41.135
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4777.36,200.296,0.004,1.292,0.03,43.368
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4799.85,200.052,0.004,0.907,0.042,29.802
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4781.66,197.47,0.004,0.638,0.027,30.988
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4781.89,211.488,0.004,41.363,0.025,43.811
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4785.88,206.563,0.004,20.843,0.025,42.503
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4780.96,204.154,0.005,11.006,0.021,42.502
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4783.5,201.783,0.005,5.817,0.032,43.822
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4785.06,204.033,0.003,3.134,0.029,28.795
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4785.21,206.134,0.005,2.139,0.032,43.722
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4806.51,204.247,0.003,1.138,0.023,43.811
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4989.64,200.539,0.003,0.883,0.016,42.303
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4783.61,209.24,0.005,0.752,0.023,33.189
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4781.9,200.65,0.004,41.472,0.042,31.081
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4787.62,199.748,0.004,20.971,0.04,31.118
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4798.94,199.749,0.004,10.939,0.042,32.368
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4802.33,203.074,0.004,5.967,0.042,31.104
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4793.04,198.003,0.004,3.26,0.041,32.36
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4792.93,201.288,0.004,2.09,0.04,32.369
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4783.83,203.468,0.004,1.403,0.04,31.105
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4784.15,198.215,0.004,0.902,0.038,31.107
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4781.04,198.295,0.004,0.646,0.026,31.136
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4779.47,208.774,0.004,41.274,0.033,41.188
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4779.98,201.516,0.004,20.993,0.026,42.431
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4787.18,209.984,0.004,11.027,0.023,41.204
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4795.31,204.648,0.003,5.579,0.011,41.747
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4785.42,206.079,0.003,3.152,0.01,42.183
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4781.58,205.011,0.004,2.092,0.022,41.134
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4780.42,202.004,0.005,1.408,0.025,42.468
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4783.08,204.219,0.005,0.889,0.021,41.203
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4782.42,205.527,0.004,0.727,0.022,41.172
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4776.2,207.731,0.005,41.526,0.032,42.31
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4781.68,204.019,0.004,20.932,0.025,42.519
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4878.56,200.896,0.004,10.97,0.042,30.984
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4787.34,199.355,0.004,5.787,0.042,30.965
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4788.67,201.422,0.005,3.198,0.042,28.186
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4779.25,199.083,0.003,2.089,0.043,24.009
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4776.65,200.924,0.004,1.358,0.039,22.228
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4774.9,197.932,0.004,0.882,0.041,24.368
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4775.14,199.745,0.004,0.696,0.041,24.355
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4774.09,203.782,0.004,41.456,0.044,30.386
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4780.66,201.105,0.004,20.908,0.041,30.399
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4784.56,200.667,0.004,10.922,0.042,30.388
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4779.94,198.9,0.005,5.768,0.04,30.381
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4780.95,202.525,0.004,3.2,0.044,30.376
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4778.4,198.07,0.005,2.041,0.041,31.634
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4777.41,199.526,0.004,1.369,0.044,30.391
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4778.26,198.293,0.005,0.879,0.043,30.396
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4786.81,200.71,0.004,0.746,0.038,30.567
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4788.08,203.171,0.004,41.441,0.19,30.833
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4779.53,198.152,0.002,20.878,0.053,30.675
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4777.81,200.622,0.004,10.906,0.044,30.758
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4781.84,201.153,0.004,5.74,0.042,30.798
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4776.68,197.229,0.005,3.222,0.04,30.767
AMD Firepro W9100,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4776.18,196.476,0.004,1.967,0.042,30.758
