device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,2,1,1,44,686.246,134.789,0.007,1259.31,0.001,23.455
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,4,1,1,44,686.281,133.948,0.004,1155.46,0.001,23.45
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,8,1,1,44,686.113,134.853,0.003,1146.57,0.001,23.469
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,16,1,1,44,685.972,136.38,0.006,1164.64,0.001,23.554
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,32,1,1,44,686.811,131.227,0.003,1159.51,0.001,23.526
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,64,1,1,44,695.016,130.764,0.006,1161.56,0.001,23.543
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,128,1,1,44,711.725,137.755,0.006,1166.05,0.002,23.536
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,256,1,1,44,695.065,134.283,0.007,1167.9,0.002,23.506
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,1,1,1,44,686.397,149.206,0.008,1774.05,0.002,24.622
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,2,1,1,44,690.783,134.94,0.004,1264.31,0.001,23.063
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,4,1,1,44,688.559,134.065,0.006,1158.26,0.001,23.195
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,8,1,1,44,689.007,134.233,0.006,1121.36,0.001,23.083
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,16,1,1,44,688.856,127.398,0.007,1164.68,0.001,23.18
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,32,1,1,44,688.89,132.87,0.006,1161.33,0.001,23.305
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,64,1,1,44,688.872,130.564,0.007,1166.57,0.001,23.301
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,128,1,1,44,689.088,127.112,0.004,1161.57,0.002,23.394
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,256,1,1,44,689.297,135.118,0.007,1160.67,0.001,23.573
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,1,1,1,44,685.075,137.166,0.003,1451.38,0.002,24.779
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,2,1,1,44,685.829,134.578,0.004,1261.72,0.001,23.592
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,4,1,1,44,685.597,134.996,0.007,1164.62,0.002,23.678
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,8,1,1,44,686.143,135.276,0.006,1135.38,0.002,23.148
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,16,1,1,44,686.147,128.84,0.006,1159.54,0.002,23.182
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,32,1,1,44,690.867,135.066,0.007,1162.62,0.001,23.191
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,64,1,1,44,685.411,134.847,0.006,1167.58,0.001,23.138
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,128,1,1,44,685.495,129.183,0.006,1161.49,0.001,23.183
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,256,1,1,44,685.592,134.028,0.007,1165.62,0.001,23.22
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,1,1,1,44,684.068,137.975,0.006,1463.09,0.001,24.574
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,2,1,1,44,693.325,138.326,0.007,1266.39,0.001,23.495
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,4,1,1,44,685.072,134.975,0.007,1149.27,0.001,23.624
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,8,1,1,44,683.983,127.503,0.007,1132.19,0.001,23.399
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,16,1,1,44,684.82,135.46,0.007,1165.81,0.002,23.494
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,32,1,1,44,684.843,136.289,0.006,1165.26,0.001,23.489
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,64,1,1,44,684.822,136.027,0.006,1165.59,0.001,23.505
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,128,1,1,44,684.807,136.033,0.007,1165.87,0.001,23.509
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,256,1,1,44,684.796,135.936,0.007,1165.76,0.001,23.55
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,1,1,1,44,683.872,146.662,0.004,1380.74,0.001,45.336
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,2,1,1,44,751.574,135.426,0.004,1265.18,0.001,23.161
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,4,1,1,44,682.812,139.313,0.006,1153.83,0.001,23.134
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,8,1,1,44,682.499,135.63,0.006,1120.06,0.001,26.097
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,16,1,1,44,684.665,133.922,0.003,1156.55,0.001,23.88
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,32,1,1,44,684.798,137.932,0.007,1159.48,0.002,23.387
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,64,1,1,44,682.168,126.569,0.007,1153.73,0.001,23.145
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,128,1,1,44,682.725,135.276,0.006,1162.98,0.001,23.435
AMD Firepro W9100,FluidSimulation,ONE_D,43,2401,2401,3,256,1,1,44,691.234,124.726,0.003,1161.52,0.001,23.472
