device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,943718,1,1,1,71,385.593,23.552,0.003,50.523,2.317,1.94
AMD Firepro W9100,Uux3a,ONE_D,943718,2,1,1,71,382.105,22.58,0.003,25.477,2.316,1.942
AMD Firepro W9100,Uux3a,ONE_D,943718,4,1,1,71,385.713,23.015,0.003,13.116,2.323,3.326
AMD Firepro W9100,Uux3a,ONE_D,943718,8,1,1,71,380.885,22.718,0.019,6.886,2.287,3.306
AMD Firepro W9100,Uux3a,ONE_D,943718,16,1,1,71,384.628,22.942,0.003,3.789,2.296,2.016
AMD Firepro W9100,Uux3a,ONE_D,943718,32,1,1,71,386.628,22.811,0.003,2.339,2.332,3.217
AMD Firepro W9100,Uux3a,ONE_D,943718,64,1,1,71,387.529,20.474,0.003,1.509,2.311,1.94
AMD Firepro W9100,Uux3a,ONE_D,943718,128,1,1,71,385.441,22.771,0.003,1.563,2.336,1.932
AMD Firepro W9100,Uux3a,ONE_D,943718,256,1,1,71,382.593,22.565,0.003,1.596,2.474,1.952
AMD Firepro W9100,Uux3a,ONE_D,943718,1,1,1,71,384.277,23.115,0.003,50.94,2.373,3.304
AMD Firepro W9100,Uux3a,ONE_D,943718,2,1,1,71,388.129,20.308,0.003,25.532,2.34,3.418
AMD Firepro W9100,Uux3a,ONE_D,943718,4,1,1,71,381.693,22.706,0.002,13.079,2.3,1.974
AMD Firepro W9100,Uux3a,ONE_D,943718,8,1,1,71,381.184,22.564,0.003,6.874,2.345,1.983
AMD Firepro W9100,Uux3a,ONE_D,943718,16,1,1,71,384.445,22.684,0.002,3.797,2.319,1.956
AMD Firepro W9100,Uux3a,ONE_D,943718,32,1,1,71,380.693,22.802,0.003,2.314,2.347,1.933
AMD Firepro W9100,Uux3a,ONE_D,943718,64,1,1,71,386.928,22.6,0.003,1.49,2.283,3.208
AMD Firepro W9100,Uux3a,ONE_D,943718,128,1,1,71,389.195,19.404,0.003,1.52,2.301,1.95
AMD Firepro W9100,Uux3a,ONE_D,943718,256,1,1,71,387.443,22.919,0.003,1.615,2.303,1.928
AMD Firepro W9100,Uux3a,ONE_D,943718,1,1,1,71,385.749,23.975,0.003,50.643,2.175,3.389
AMD Firepro W9100,Uux3a,ONE_D,943718,2,1,1,71,385.059,24.269,0.003,25.451,2.13,3.313
AMD Firepro W9100,Uux3a,ONE_D,943718,4,1,1,71,385.079,24.054,0.004,13.111,2.148,3.257
AMD Firepro W9100,Uux3a,ONE_D,943718,8,1,1,71,386.495,24.297,0.004,7.03,2.373,4.792
AMD Firepro W9100,Uux3a,ONE_D,943718,16,1,1,71,384.03,21.313,0.003,3.758,2.155,3.24
AMD Firepro W9100,Uux3a,ONE_D,943718,32,1,1,71,387.109,24.191,0.004,2.472,2.323,4.518
AMD Firepro W9100,Uux3a,ONE_D,943718,64,1,1,71,383.132,24.168,0.002,1.538,2.139,3.243
AMD Firepro W9100,Uux3a,ONE_D,943718,128,1,1,71,383.318,20.886,0.003,1.49,2.122,3.285
AMD Firepro W9100,Uux3a,ONE_D,943718,256,1,1,71,384.55,20.972,0.003,1.569,2.113,3.271
AMD Firepro W9100,Uux3a,ONE_D,943718,1,1,1,71,385.634,23.051,0.003,50.634,2.361,1.928
AMD Firepro W9100,Uux3a,ONE_D,943718,2,1,1,71,382.557,22.609,0.002,25.507,2.31,1.927
AMD Firepro W9100,Uux3a,ONE_D,943718,4,1,1,71,386.491,22.709,0.003,13.114,2.274,3.17
AMD Firepro W9100,Uux3a,ONE_D,943718,8,1,1,71,380.764,22.692,0.003,6.874,2.309,1.946
AMD Firepro W9100,Uux3a,ONE_D,943718,16,1,1,71,383.885,22.862,0.003,3.819,2.278,3.386
AMD Firepro W9100,Uux3a,ONE_D,943718,32,1,1,71,386.5,22.787,0.003,2.305,2.279,1.941
AMD Firepro W9100,Uux3a,ONE_D,943718,64,1,1,71,382.643,22.618,0.003,1.511,2.283,3.374
AMD Firepro W9100,Uux3a,ONE_D,943718,128,1,1,71,388.592,22.794,0.003,1.51,2.276,1.917
AMD Firepro W9100,Uux3a,ONE_D,943718,256,1,1,71,382.873,22.553,0.003,1.651,2.283,1.938
AMD Firepro W9100,Uux3a,ONE_D,943718,1,1,1,71,384.833,23.126,0.002,50.613,2.33,3.4
AMD Firepro W9100,Uux3a,ONE_D,943718,2,1,1,71,381.357,22.684,0.002,25.489,2.258,3.211
AMD Firepro W9100,Uux3a,ONE_D,943718,4,1,1,71,386.211,22.911,0.002,13.123,2.241,3.199
AMD Firepro W9100,Uux3a,ONE_D,943718,8,1,1,71,381.051,20.285,0.002,6.908,2.269,1.957
AMD Firepro W9100,Uux3a,ONE_D,943718,16,1,1,71,383.981,22.712,0.003,3.785,2.255,1.935
AMD Firepro W9100,Uux3a,ONE_D,943718,32,1,1,71,381.552,22.759,0.003,2.303,2.269,1.959
AMD Firepro W9100,Uux3a,ONE_D,943718,64,1,1,71,380.6,22.762,0.002,1.502,2.256,1.955
AMD Firepro W9100,Uux3a,ONE_D,943718,128,1,1,71,382.219,22.701,0.002,1.413,2.148,1.947
AMD Firepro W9100,Uux3a,ONE_D,943718,256,1,1,71,381.07,22.701,0.003,1.985,2.261,1.944
