device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2438.02,129.377,0.003,316.007,30.878,21.977
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2441.33,128.441,0.003,158.048,27.796,11.603
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2441.21,127.114,0.004,79.514,27.437,20.564
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2445.18,126.301,0.004,40.238,27.045,19.564
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2439.19,125.991,0.004,20.457,30.582,19.323
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2438.18,129.488,0.004,11.041,31.177,19.253
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2439.03,129.494,0.002,6.001,29.151,11.601
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2440.33,129.466,0.002,6.073,30.806,11.664
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2439.38,130.756,0.004,6.662,27.448,20.55
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2439.61,128.97,0.003,316.06,30.194,20.586
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2441.32,132.039,0.005,158.135,29.108,20.232
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2440.37,128.32,0.003,79.503,27.219,12.047
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2441.54,127.116,0.005,40.269,27.532,20.24
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2444.51,125.261,0.002,20.638,31.951,21.125
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2441.62,125.886,0.002,11.042,31.239,12.092
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2441.64,122.669,0.003,5.985,29.659,12.132
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2445.75,127.661,0.004,6.164,28.738,20.245
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2440.26,132.002,0.005,6.671,29.761,20.28
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2440.32,129.301,0.003,316.099,27.065,21.211
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2438.85,130.246,0.002,158.18,29.321,20.831
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2452.7,131.085,0.003,79.597,27.48,11.716
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2445.36,130.155,0.004,40.289,30.138,19.904
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2440.44,125.81,0.005,20.81,31.394,20.899
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2440.93,125.927,0.004,11.086,31.332,19.598
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2439.06,129.122,0.003,6.17,29.71,11.819
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2446.65,125.372,0.004,6.162,29.303,19.654
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2439.41,125.2,0.005,6.788,29.023,19.692
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2439.38,121.42,0.002,316.062,27.799,20.022
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2439.12,125.286,0.004,158.106,27.689,20.601
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2440.21,127.884,0.003,79.579,26.912,11.856
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2441.74,126.241,0.004,40.275,30.74,19.533
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2444.42,128.932,0.004,20.65,29.371,20.517
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2439.78,125.004,0.004,11.081,31.033,19.302
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2440.91,127.531,0.004,6.111,29.031,20.545
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2445.42,128.65,0.004,6.261,29.119,19.526
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2441.48,129.869,0.004,6.66,29.955,19.552
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2440.87,130.866,0.002,316.058,29.701,22.188
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2439.73,125.445,0.004,158.239,27.746,19.654
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2439.18,124.534,0.003,79.648,27.168,11.609
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2445.6,125.938,0.004,40.271,26.807,19.627
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2447.68,125.181,0.003,20.684,27.57,19.675
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2445.64,126.622,0.004,11.142,31.158,19.673
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2443.43,124.698,0.004,6.344,28.83,20.728
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2439.96,127.467,0.004,6.19,27.376,20.609
AMD Firepro W9100,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2444.93,128.49,0.004,6.526,27.503,20.621
