device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,1,1,40.0093,1001.48,0.157,0.002,3977.73,0.012,15.283
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,2,1,40.0093,1048.74,0.103,0.003,2193.25,0.01,12.995
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,4,1,40.0093,1025.15,0.108,0.003,1517.95,0.007,12.896
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,8,1,40.0093,1007.85,0.099,0.003,1121.61,0.009,12.994
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,16,1,40.0093,1021.82,0.096,0.002,913.428,0.009,13.018
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,32,1,40.0093,1007.12,0.105,0.003,807.093,0.009,17.709
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,64,1,40.0093,1020.72,0.097,0.002,751.476,0.01,17.646
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,128,1,40.0093,1022.63,0.106,0.003,745.622,0.006,16.649
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,256,1,40.0093,1010.81,0.105,0.003,690.533,0.013,13.062
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,1,1,40.0093,1035.76,0.128,0.002,2230.5,0.011,11.397
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,2,1,40.0093,925.758,0.109,0.002,1471.23,0.012,9.151
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,4,1,40.0093,891.143,0.117,0.003,1074.52,0.015,8.86
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,8,1,40.0093,891.444,0.109,0.002,884.672,0.011,9.314
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,16,1,40.0093,890.368,0.111,0.003,780.687,0.012,8.919
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,32,1,40.0093,890.281,0.112,0.003,726.01,0.016,13.262
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,64,1,40.0093,892.321,0.115,0.003,724.008,0.017,13.185
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,128,1,40.0093,891.588,0.112,0.002,711.411,0.027,20.661
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,1,1,40.0093,895.745,0.116,0.002,1473.59,0.008,8.908
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,2,1,40.0093,891.497,0.112,0.002,1090.99,0.012,9.15
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,4,1,40.0093,891.612,0.115,0.003,857.14,0.007,8.839
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,8,1,40.0093,891.468,0.108,0.002,747.928,0.007,8.825
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,16,1,40.0093,890.892,0.147,0.002,726.592,0.016,13.198
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,32,1,40.0093,889.871,0.105,0.003,723.268,0.015,13.25
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,64,1,40.0093,890.394,0.109,0.002,706.994,0.009,13.642
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,8,1,1,40.0093,891.261,0.111,0.002,1086.28,0.005,8.885
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,8,2,1,40.0093,891.069,0.116,0.002,885.347,0.011,8.87
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,8,4,1,40.0093,891.9,0.113,0.003,782.724,0.015,13.15
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,8,8,1,40.0093,891.841,0.111,0.002,730.075,0.007,8.842
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,8,16,1,40.0093,891.185,0.109,0.002,712.816,0.013,13.105
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,8,32,1,40.0093,891.84,0.109,0.002,695.985,0.015,13.123
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,16,1,1,40.0093,890.821,0.109,0.002,884.317,0.008,9.175
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,16,2,1,40.0093,891.919,0.112,0.002,776.285,0.013,8.847
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,16,4,1,40.0093,891.178,0.107,0.002,729.77,0.013,8.816
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,16,8,1,40.0093,891.791,0.103,0.002,723.642,0.012,13.397
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,16,16,1,40.0093,890.752,0.112,0.002,717.883,0.013,15.627
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,32,1,1,40.0093,890.81,0.106,0.002,777.988,0.008,9.112
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,32,2,1,40.0093,890.977,0.12,0.003,732.589,0.014,13.155
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,32,4,1,40.0093,891.459,0.107,0.002,724.969,0.014,13.181
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,32,8,1,40.0093,893.228,0.104,0.003,704.505,0.014,13.136
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,64,1,1,40.0093,892.914,0.107,0.002,725.7,0.015,13.27
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,64,2,1,40.0093,890.148,0.11,0.002,723.372,0.016,13.188
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,64,4,1,40.0093,892.138,0.11,0.002,705.999,0.015,13.128
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,128,1,1,40.0093,891.873,0.106,0.002,686.094,0.016,15.298
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,128,2,1,40.0093,892.614,0.109,0.002,688.546,0.015,13.253
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,256,1,1,40.0093,891.181,0.111,0.002,727.954,0.015,20.721
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,1,1,40.0093,893.043,0.097,0.002,3644.2,0.012,15.727
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,2,1,40.0093,920.874,0.088,0.002,1885.18,0.006,13.306
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,4,1,40.0093,891.031,0.087,0.002,1182.44,0.005,13.263
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,8,1,40.0093,891.259,0.089,0.002,798.389,0.006,13.209
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,16,1,40.0093,890.8,0.085,0.003,573.806,0.005,13.155
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,32,1,40.0093,890.493,0.086,0.002,480.884,0.005,17.318
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,64,1,40.0093,891.847,0.084,0.003,419.741,0.005,17.557
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,128,1,40.0093,893.807,0.09,0.002,426.684,0.01,17.189
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,1,256,1,40.0093,891.037,0.086,0.002,413.114,0.006,18.493
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,1,1,40.0093,895.776,0.088,0.002,1884.18,0.006,13.266
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,2,1,40.0093,891.511,0.089,0.002,1184.41,0.006,13.225
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,4,1,40.0093,891.27,0.098,0.002,795.007,0.006,16.653
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,8,1,40.0093,891.796,0.088,0.002,570.931,0.005,13.372
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,16,1,40.0093,892.28,0.086,0.002,488.497,0.006,17.496
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,32,1,40.0093,892.572,0.09,0.002,428.648,0.007,19.059
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,64,1,40.0093,891.208,0.092,0.003,415.274,0.007,17.461
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,2,128,1,40.0093,892.049,0.084,0.002,419.372,0.01,22.693
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,1,1,40.0093,896.407,0.086,0.002,1161.74,0.01,13.265
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,2,1,40.0093,892.094,0.087,0.002,787.225,0.006,13.338
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,4,1,40.0093,894.472,0.089,0.002,569.772,0.006,13.326
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,8,1,40.0093,903.111,0.09,0.002,487.928,0.005,17.598
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,16,1,40.0093,892.166,0.086,0.002,426.411,0.007,25.164
AMD Firepro W9100,MonteCarloAsian,TWO_D,1145,2290,4,4,32,1,40.0093,898.679,0.089,0.002,419.5,0.006,17.278
