device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.949,13.419,0.003,28.494,1.222,0.124
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,41.682,9.82,0.001,14.333,1.387,0.111
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,44.726,9.804,0.002,7.382,1.09,0.122
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,41.34,9.634,0.001,3.896,0.981,0.119
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,43.377,11.19,0.001,2.158,1.18,0.215
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,38.582,9.611,0.002,1.355,0.941,0.102
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,43.43,11.554,0.002,0.922,1.182,0.108
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,39.993,11.278,0.001,0.955,1.192,0.104
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,43.803,11.721,0.001,1.12,1.182,0.109
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.39,12.858,0.002,28.642,1.546,2.625
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,42.11,9.933,0.002,14.353,1.305,0.215
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,44.159,10.303,0.002,7.54,1.071,0.22
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,41.139,9.954,0.002,4.01,1.112,0.304
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,49.557,11.468,0.002,2.44,1.37,0.187
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,39.719,9.891,0.001,1.386,1.06,0.156
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,44.103,11.306,0.002,1.045,1.402,0.186
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,39.713,9.598,0.002,0.946,1.056,0.151
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,43.754,11.39,0.002,1.296,1.409,0.187
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.28,13.017,0.002,28.56,1.485,2.371
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,38.709,11.913,0.001,14.535,1.507,0.249
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,40.976,11.927,0.001,7.544,1.485,0.291
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,44.583,11.96,0.001,4.144,1.386,0.189
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,43.77,9.963,0.002,2.192,1.221,0.221
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,45.772,10.167,0.002,1.336,1.098,0.287
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,45.841,11.923,0.001,1.101,1.442,0.304
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,39.143,9.297,0.001,0.959,1.114,0.186
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,43.49,11.956,0.003,1.316,1.434,0.326
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.95,13.024,0.002,28.588,1.531,2.245
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,39.533,12.032,0.001,14.479,1.507,0.43
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,40.773,11.84,0.002,7.635,1.481,0.45
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,44.581,10.13,0.002,3.944,1.182,0.763
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,44.189,9.751,0.001,2.191,1.172,0.425
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,44.827,11.925,0.001,1.552,1.485,0.416
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,45.231,11.947,0.001,1.112,1.469,0.395
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,45.19,11.958,0.001,1.138,1.501,0.414
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,45.066,11.861,0.001,1.306,1.453,0.807
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.855,12.837,0.002,28.617,1.502,1.907
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,39.998,11.83,0.002,14.515,1.434,0.846
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,41.427,11.805,0.002,7.605,1.451,0.644
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,44.783,10.261,0.001,3.986,1.414,0.397
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,44.034,10.272,0.002,2.191,1.078,0.338
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,45.127,11.914,0.001,1.524,1.387,0.395
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,45.153,11.78,0.001,1.114,1.409,0.39
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,45.132,11.923,0.002,1.145,1.405,0.4
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,45.309,11.817,0.002,1.297,1.332,0.397
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.929,13.04,0.002,28.611,1.492,2.546
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,40.578,12.075,0.001,14.476,1.468,0.457
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,41.74,12.143,0.001,7.594,1.45,0.409
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,44.704,11.886,0.001,4.051,1.493,0.44
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,43.327,9.881,0.001,2.249,1.355,0.83
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,44.583,10.272,0.001,1.323,1.094,0.341
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,39.548,9.405,0.002,0.932,1.096,0.361
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,44.293,11.38,0.002,1.164,1.464,0.422
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,39.677,9.4,0.002,1.113,1.131,0.705
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.888,12.68,0.002,28.44,1.479,2.978
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,46.04,10.263,0.001,14.322,1.71,0.417
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,45.114,9.941,0.001,7.459,1.436,0.369
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,41.079,9.448,0.001,3.973,1.17,0.685
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,49.619,11.869,0.002,2.382,1.438,0.349
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,40.019,11.881,0.001,1.552,1.394,0.655
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,48.594,11.9,0.001,1.107,1.441,0.352
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,40.574,9.36,0.001,0.996,1.157,0.311
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,44.403,11.504,0.001,1.27,1.399,0.35
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.99,12.912,0.002,28.594,1.543,2.956
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,49.138,11.98,0.002,14.512,1.396,0.392
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,45.149,9.935,0.001,7.393,1.482,0.704
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,41.346,9.383,0.001,3.934,1.322,0.344
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,43.297,10.023,0.001,2.198,1.062,0.348
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,45.158,12.011,0.001,1.587,1.412,0.677
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,44.704,10.22,0.001,0.945,1.206,0.409
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,39.93,8.889,0.001,0.967,1.069,0.285
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,43.885,11.736,0.001,1.302,1.399,0.666
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.759,12.972,0.003,28.591,1.512,1.849
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,44.884,10.09,0.001,14.324,1.467,0.744
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,44.685,9.832,0.001,7.394,1.118,0.378
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,41.413,9.606,0.001,3.964,1.17,0.3
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,43.236,11.744,0.002,2.471,1.385,0.729
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,50.055,11.88,0.001,1.525,1.547,0.353
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,40.169,9.491,0.001,0.905,1.072,0.301
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,44.294,12.056,0.001,1.196,1.374,0.731
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,46.083,11.905,0.001,1.291,1.467,0.406
AMD Firepro W9100,Uux3a,ONE_D,524288,1,1,1,40,42.918,12.773,0.002,28.556,1.515,2.558
AMD Firepro W9100,Uux3a,ONE_D,524288,2,1,1,40,39.322,11.986,0.001,14.492,1.49,0.467
AMD Firepro W9100,Uux3a,ONE_D,524288,4,1,1,40,40.619,11.945,0.001,7.567,1.513,0.421
AMD Firepro W9100,Uux3a,ONE_D,524288,8,1,1,40,44.518,10.286,0.001,3.965,1.233,0.44
AMD Firepro W9100,Uux3a,ONE_D,524288,16,1,1,40,44.155,11.377,0.001,2.369,1.489,0.399
AMD Firepro W9100,Uux3a,ONE_D,524288,32,1,1,40,44.037,10.065,0.001,1.393,1.225,0.416
AMD Firepro W9100,Uux3a,ONE_D,524288,64,1,1,40,39.661,9.114,0.001,0.92,1.085,0.355
AMD Firepro W9100,Uux3a,ONE_D,524288,128,1,1,40,43.976,11.377,0.002,1.164,1.478,0.417
AMD Firepro W9100,Uux3a,ONE_D,524288,256,1,1,40,40.103,11.956,0.001,1.303,1.518,0.417
