device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3917.43,165.744,0.004,33.879,0.065,33.842
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3916.8,175.529,0.002,17.162,0.025,34.796
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3918.45,169.199,0.002,8.931,0.025,34.792
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3918.22,167.742,0.004,4.852,0.03,33.805
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3920.88,169.667,0.005,2.784,0.038,33.798
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3922.12,171.824,0.005,1.676,0.025,34.806
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3934.47,167.529,0.005,1.152,0.028,34.865
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3918.71,170.694,0.004,0.78,0.038,33.726
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3916.82,168.447,0.004,0.613,0.017,33.747
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3914.74,168.483,0.006,33.985,0.018,34.546
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3920.3,164.978,0.004,17.248,0.018,34.451
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3919.03,169.233,0.005,9.028,0.016,33.006
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3933.95,174.661,0.004,4.874,0.03,34.337
AMD Firepro W9100,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3936.03,169.479,0.002,2.645,0.033,22.91
