device/C,kernel/C,workDimension/C,a/F,b/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Computation,ONE_D,163,211,1,1,1,512,0.009,0,0.002,0.878,0,0.089
AMD Firepro W9100,Computation,ONE_D,163,211,2,1,1,512,0.004,0,0.001,0.422,0,0.029
AMD Firepro W9100,Computation,ONE_D,163,211,4,1,1,512,0.004,0,0,0.414,0,0.051
AMD Firepro W9100,Computation,ONE_D,163,211,8,1,1,512,0.003,0,0.001,0.408,0,0.055
AMD Firepro W9100,Computation,ONE_D,163,211,16,1,1,512,0.003,0.001,0,0.383,0.001,0.026
AMD Firepro W9100,Computation,ONE_D,163,211,32,1,1,512,0.003,0,0.001,0.382,0,0.025
AMD Firepro W9100,Computation,ONE_D,163,211,64,1,1,512,0.003,0,0,0.386,0,0.027
AMD Firepro W9100,Computation,ONE_D,163,211,128,1,1,512,0.004,0.001,0,0.374,0,0.026
AMD Firepro W9100,Computation,ONE_D,163,211,256,1,1,512,0.004,0,0.001,0.401,0,0.061
