device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,1,1,1,320,1653.31,90.15,0.005,378.363,178.871,28.287
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,2,1,1,320,1654.44,89.853,0.006,190.397,177.81,21.647
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,4,1,1,320,1657.03,89.659,0.004,99.138,182.506,28.396
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,8,1,1,320,1653.83,91.772,0.005,53.906,180.6,28.427
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,16,1,1,320,1653.65,90.884,0.019,30.792,179.47,21.634
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,32,1,1,320,1656.08,88.438,0.005,19.053,181.866,28.426
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,64,1,1,320,1655.23,92.553,0.005,13.241,181.176,26.997
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,128,1,1,320,1653.33,88.488,0.02,10.4,181.708,28.379
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,256,1,1,320,1653.59,91.053,0.005,16.81,184.596,28.277
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,1,1,1,320,1653.81,92.573,0.004,372.319,181.38,26.82
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,2,1,1,320,1654.05,88.756,0.005,195.595,176.357,28.396
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,4,1,1,320,1653.93,91.098,0.02,99.026,178.24,26.921
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,8,1,1,320,1653.66,90.123,0.019,53.843,178.42,28.403
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,16,1,1,320,1657.82,90.723,0.005,30.771,179.506,28.439
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,32,1,1,320,1658.91,90.246,0.004,18.926,181.123,28.426
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,64,1,1,320,1655.69,89.886,0.019,13.128,182.966,26.943
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,128,1,1,320,1654.64,88.575,0.005,10.449,184.23,28.405
AMD Firepro W9100,Memory,ONE_D,8.38861e+07,256,1,1,320,1657.11,88.607,0.004,10.461,180.099,28.405
