device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,104857,1,1,1,7,42.494,4.133,0.004,6.746,0.296,0.056
AMD Firepro W9100,Uux3a,ONE_D,104857,2,1,1,7,41.939,3.333,0.003,3.438,0.251,0.032
AMD Firepro W9100,Uux3a,ONE_D,104857,4,1,1,7,42.48,3.642,0.001,2.037,0.249,0.034
AMD Firepro W9100,Uux3a,ONE_D,104857,8,1,1,7,42.484,3.346,0.016,1.228,0.254,0.033
AMD Firepro W9100,Uux3a,ONE_D,104857,16,1,1,7,43.714,3.628,0.001,0.838,0.266,0.032
AMD Firepro W9100,Uux3a,ONE_D,104857,32,1,1,7,44.938,3.726,0.001,0.61,0.259,0.032
AMD Firepro W9100,Uux3a,ONE_D,104857,64,1,1,7,45.008,3.393,0.001,0.413,0.223,0.033
AMD Firepro W9100,Uux3a,ONE_D,104857,128,1,1,7,44.335,3.764,0.001,0.378,0.228,0.032
AMD Firepro W9100,Uux3a,ONE_D,104857,256,1,1,7,44.757,3.236,0.001,0.422,0.227,0.033
AMD Firepro W9100,Uux3a,ONE_D,104857,1,1,1,7,41,4.792,0.002,6.516,0.514,0.063
AMD Firepro W9100,Uux3a,ONE_D,104857,2,1,1,7,46.311,3.7,0.001,3.66,0.518,0.054
AMD Firepro W9100,Uux3a,ONE_D,104857,4,1,1,7,43.874,3.881,0,2.191,0.674,0.052
AMD Firepro W9100,Uux3a,ONE_D,104857,8,1,1,7,42.892,4.118,0.001,1.455,0.558,0.068
AMD Firepro W9100,Uux3a,ONE_D,104857,16,1,1,7,46.497,3.612,0.001,1.042,0.522,0.053
AMD Firepro W9100,Uux3a,ONE_D,104857,32,1,1,7,45.253,3.973,0.001,0.861,0.494,0.059
AMD Firepro W9100,Uux3a,ONE_D,104857,64,1,1,7,45.555,3.94,0.001,0.637,0.463,0.049
AMD Firepro W9100,Uux3a,ONE_D,104857,128,1,1,7,45.233,3.663,0,0.645,0.458,0.046
AMD Firepro W9100,Uux3a,ONE_D,104857,256,1,1,7,44.94,3.896,0,0.646,0.428,0.046
AMD Firepro W9100,Uux3a,ONE_D,104857,1,1,1,7,41.227,4.588,0.001,6.533,0.519,0.065
AMD Firepro W9100,Uux3a,ONE_D,104857,2,1,1,7,45.18,3.747,0,3.631,0.523,0.053
AMD Firepro W9100,Uux3a,ONE_D,104857,4,1,1,7,43.877,3.866,0.001,2.186,0.509,0.054
AMD Firepro W9100,Uux3a,ONE_D,104857,8,1,1,7,42.788,3.569,0.001,1.41,0.511,0.053
AMD Firepro W9100,Uux3a,ONE_D,104857,16,1,1,7,43.334,3.725,0,1.032,0.5,0.052
AMD Firepro W9100,Uux3a,ONE_D,104857,32,1,1,7,43.872,4.297,0.001,0.868,0.506,0.054
AMD Firepro W9100,Uux3a,ONE_D,104857,64,1,1,7,44.82,3.873,0.001,0.643,0.508,0.054
AMD Firepro W9100,Uux3a,ONE_D,104857,128,1,1,7,44.243,3.618,0,0.64,0.511,0.053
AMD Firepro W9100,Uux3a,ONE_D,104857,256,1,1,7,44.925,3.792,0.001,0.651,0.489,0.053
AMD Firepro W9100,Uux3a,ONE_D,104857,1,1,1,7,40.927,4.087,0.001,6.499,0.508,0.065
AMD Firepro W9100,Uux3a,ONE_D,104857,2,1,1,7,43.391,3.522,0,3.6,0.516,0.051
AMD Firepro W9100,Uux3a,ONE_D,104857,4,1,1,7,42.02,3.78,0.001,2.195,0.516,0.052
AMD Firepro W9100,Uux3a,ONE_D,104857,8,1,1,7,42.275,3.891,0.001,1.425,0.539,0.067
AMD Firepro W9100,Uux3a,ONE_D,104857,16,1,1,7,46.5,3.587,0.001,1.032,0.505,0.052
AMD Firepro W9100,Uux3a,ONE_D,104857,32,1,1,7,45.245,4.046,0,0.816,0.504,0.052
AMD Firepro W9100,Uux3a,ONE_D,104857,64,1,1,7,45.577,3.992,0.001,0.634,0.452,0.048
AMD Firepro W9100,Uux3a,ONE_D,104857,128,1,1,7,45.248,3.63,0,0.641,0.46,0.05
AMD Firepro W9100,Uux3a,ONE_D,104857,256,1,1,7,44.976,3.832,0.001,0.643,0.4,0.065
AMD Firepro W9100,Uux3a,ONE_D,104857,1,1,1,7,41.076,4.149,0.001,6.553,0.527,0.063
AMD Firepro W9100,Uux3a,ONE_D,104857,2,1,1,7,45.259,4.369,0.001,3.614,0.505,0.051
AMD Firepro W9100,Uux3a,ONE_D,104857,4,1,1,7,42.236,3.756,0.001,2.152,0.502,0.053
AMD Firepro W9100,Uux3a,ONE_D,104857,8,1,1,7,42.168,4.06,0.001,1.419,0.5,0.051
AMD Firepro W9100,Uux3a,ONE_D,104857,16,1,1,7,42.939,4.075,0,1.008,0.509,0.065
AMD Firepro W9100,Uux3a,ONE_D,104857,32,1,1,7,44.122,4.245,0.001,0.837,0.515,0.051
AMD Firepro W9100,Uux3a,ONE_D,104857,64,1,1,7,44.121,4.407,0.001,0.625,0.489,0.052
AMD Firepro W9100,Uux3a,ONE_D,104857,128,1,1,7,44.166,3.856,0.001,0.664,0.492,0.054
AMD Firepro W9100,Uux3a,ONE_D,104857,256,1,1,7,44.248,4.373,0,0.669,0.489,0.054
