device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0,0,0,0.84,0,0.1
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0.001,0,0.547,0.001,0.052
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0.001,0,0.423,0,0.027
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0,0,0.428,0.001,0.055
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0,0,0,0.434,0,0.047
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0.001,0,0,0.401,0,0.049
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0,0,0.413,0,0.052
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0,0,0.424,0,0.057
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0,0,0,0.419,0.001,0.051
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0.001,0,0.001,0.734,0,0.049
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0,0,0.345,0,0.027
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0,0.001,0.332,0,0.022
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0,0,0.347,0.001,0.025
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0,0,0,0.261,0,0.022
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0.001,0,0.001,0.26,0,0.042
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0,0,0.327,0,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0,0,0.348,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0,0,0,0.312,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0.001,0,0,0.709,0,0.073
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0,0,0.412,0,0.029
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0.001,0,0,0.413,0,0.028
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0.001,0,0.385,0,0.027
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0,0,0,0.407,0,0.026
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0,0,0,0.385,0,0.026
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0,0,0.412,0,0.028
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0,0,0.383,0,0.027
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0,0,0,0.407,0,0.054
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0.001,0,0,0.713,0.001,0.031
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0,0,0.308,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0,0,0.351,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0,0,0.333,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0,0,0,0.267,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0,0,0,0.256,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0,0,0.319,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0,0,0.295,0,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0,0.001,0,0.344,0,0.023
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0,0,0,0.652,0,0.03
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0,0.001,0.275,0.001,0.038
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0,0,0.339,0,0.025
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0.001,0,0.336,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0.001,0,0,0.344,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0,0.001,0,0.35,0,0.022
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0,0,0.352,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0,0,0.347,0,0.021
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0.001,0,0,0.41,0,0.023
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0,0,0,0.677,0,0.029
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0,0,0.278,0.001,0.023
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0,0.001,0.297,0,0.023
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0,0,0.357,0,0.023
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0,0.001,0,0.349,0,0.023
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0.001,0,0.001,0.336,0,0.023
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0,0,0.321,0,0.023
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0.001,0,0.316,0.001,0.022
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0,0,0.001,0.321,0,0.025
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0.001,0,0,0.796,0,0.037
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0,0,0.263,0,0.02
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0,0,0.254,0,0.019
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0,0,0.379,0,0.02
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0.001,0,0,0.218,0,0.018
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0,0,0,0.214,0,0.018
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0.001,0,0.346,0,0.044
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0,0,0.307,0,0.018
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0,0,0,0.317,0,0.046
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0,0,0,0.809,0.001,0.058
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0,0.001,0.263,0,0.02
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0,0,0.36,0,0.037
AMD Firepro W9100,Empty,ONE_D,8,1,1,20,0,0,0,0.257,0,0.02
AMD Firepro W9100,Empty,ONE_D,16,1,1,20,0,0,0,0.257,0,0.019
AMD Firepro W9100,Empty,ONE_D,32,1,1,20,0,0,0,0.377,0.001,0.019
AMD Firepro W9100,Empty,ONE_D,64,1,1,20,0,0,0,0.255,0,0.018
AMD Firepro W9100,Empty,ONE_D,128,1,1,20,0,0,0,0.315,0,0.045
AMD Firepro W9100,Empty,ONE_D,256,1,1,20,0,0.001,0,0.353,0,0.02
AMD Firepro W9100,Empty,ONE_D,1,1,1,20,0,0,0,0.79,0,0.074
AMD Firepro W9100,Empty,ONE_D,2,1,1,20,0,0.001,0,0.403,0,0.028
AMD Firepro W9100,Empty,ONE_D,4,1,1,20,0,0,0,0.405,0,0.029
