device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,1,2,35.3279,339.982,9.777,0.002,21.615,25.087,3.243
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,1,35.3279,341.268,9.439,0.001,21.549,23.929,3.288
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,2,35.3279,348.013,10.648,0.002,11.741,21.04,2.123
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,1,35.3279,337.774,11.183,0.002,21.656,23.658,3.881
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,2,35.3279,347.717,10.804,0.002,11.748,20.985,2.145
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,1,35.3279,332.004,11.368,0.003,11.625,21.559,3.113
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,2,35.3279,347.745,9.366,0.002,6.41,22.308,1.905
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,1,2,35.3279,337.374,11.49,0.002,21.826,26.908,3.22
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,1,35.3279,340.854,9.81,0.002,21.448,20.969,3.711
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,2,35.3279,345.163,9.458,0.002,11.482,20.254,1.799
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,1,35.3279,332.273,11.147,0.002,21.653,25.992,3.618
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,2,35.3279,344.909,10.377,0.002,11.721,20.309,2.391
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,1,35.3279,330.797,11.294,0.002,11.68,23.006,4.244
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,2,35.3279,347.117,9.21,0.001,6.428,22.983,2.534
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,1,2,35.3279,375.79,10.854,0.005,23.111,24.136,4.425
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,1,35.3279,371.033,10.288,0.003,22.148,22.793,4.815
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,2,35.3279,382.658,8.777,0.003,12.203,21.503,2.104
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,1,35.3279,368.074,11.873,0.002,22.272,22.004,4.995
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,2,35.3279,386.985,10.736,0.004,12.338,19.029,2.468
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,1,35.3279,372.978,10.077,0.002,12.129,17.381,4.748
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,2,35.3279,387.029,9.22,0.004,7.096,23.962,2.122
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,1,2,35.3279,339.52,11.701,0.002,21.864,23.718,3.539
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,1,35.3279,334.136,11.254,0.002,22.29,24.649,3.683
AMD Firepro W9100,Array3dAverage,THREE_D,210,1,2,2,35.3279,346.702,8.837,0.002,11.493,19.34,2.098
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,1,35.3279,331.65,11.295,0.002,21.595,22.142,3.816
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,1,2,35.3279,346.051,10.409,0.001,11.761,20.733,2.096
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,1,35.3279,330.334,11.389,0.002,11.69,21.737,3.777
AMD Firepro W9100,Array3dAverage,THREE_D,210,2,2,2,35.3279,347.363,9.185,0.002,6.413,25.186,2.107
