device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,1,1,1,320,343.438,92.196,0.004,223.504,20.37,13.544
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,2,1,1,320,343.767,89.618,0.002,111.423,23.698,7.61
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,4,1,1,320,346.904,92.028,0.003,56.128,22.489,8.478
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,8,1,1,320,350.031,83.354,0.003,28.466,21.544,8.429
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,16,1,1,320,348.389,84.73,0.003,14.65,21.903,13.708
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,32,1,1,320,343.571,90.874,0.004,7.854,18.614,13.984
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,64,1,1,320,349.272,88.795,0.002,4.394,20.814,8.466
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,128,1,1,320,349.311,89.535,0.002,4.507,21.272,13.74
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,256,1,1,320,343.586,92.725,0.002,6.023,20.902,7.701
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,1,1,1,320,343.189,92.09,0.003,222.142,22.99,14.272
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,2,1,1,320,343.28,88.537,0.002,111.481,23.418,7.919
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,4,1,1,320,346.706,89.239,0.002,55.996,22.236,7.98
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,8,1,1,320,345.352,88.829,0.002,28.471,21.372,7.975
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,16,1,1,320,344.822,88.899,0.002,14.697,22.396,7.98
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,32,1,1,320,344.863,89.456,0.003,7.794,21.324,8.002
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,64,1,1,320,343.932,90.496,0.002,4.423,21.918,13.429
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,128,1,1,320,343.25,89.628,0.004,4.789,21.317,14.195
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,256,1,1,320,348.747,88.671,0.005,6.057,22.307,13.467
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,1,1,1,320,343.159,93.772,0.003,222.115,21.879,7.965
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,2,1,1,320,344.382,90.677,0.002,111.531,22.649,14.293
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,4,1,1,320,348.64,88.366,0.003,56.183,19.792,7.937
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,8,1,1,320,347.728,88.449,0.002,28.528,18.425,13.448
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,16,1,1,320,343.136,89.915,0.003,14.691,22.334,7.246
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,32,1,1,320,345.121,88.73,0.002,7.616,21.424,8.003
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,64,1,1,320,345.409,87.712,0.002,4.421,22.578,7.969
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,128,1,1,320,345.921,88.589,0.003,4.491,20.242,7.959
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,256,1,1,320,347.722,89.754,0.002,5.862,21.275,8.003
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,1,1,1,320,343.479,88.614,0.002,222.801,21.253,14.227
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,2,1,1,320,347.609,90.78,0.002,111.437,23.061,14.261
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,4,1,1,320,348.751,88.805,0.003,56.19,19.961,13.542
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,8,1,1,320,344.537,90.489,0.002,28.531,21.137,14.248
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,16,1,1,320,344.622,88.352,0.002,14.729,22.785,7.958
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,32,1,1,320,346.336,88.479,0.003,7.811,21.521,13.429
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,64,1,1,320,343.253,88.586,0.003,4.458,21.576,14.314
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,128,1,1,320,345.977,88.819,0.003,4.724,22.737,8.049
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,256,1,1,320,345.593,88.413,0.002,5.856,21.185,8.058
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,1,1,1,320,343.14,90.394,0.002,222.058,21.726,14.209
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,2,1,1,320,347.055,89.614,0.002,111.288,24.37,14.23
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,4,1,1,320,349.379,91.173,0.004,56.049,22.443,14.225
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,8,1,1,320,347.208,90.265,0.002,28.307,21.259,7.89
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,16,1,1,320,344.024,90.566,0.003,14.686,21.898,13.439
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,32,1,1,320,343.072,89.775,0.004,7.82,19.99,13.498
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,64,1,1,320,343.123,89.441,0.002,4.222,17.75,7.866
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,128,1,1,320,343.334,92.061,0.002,4.718,21.984,7.971
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,256,1,1,320,343.254,88.31,0.003,6.074,22.164,14.246
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,1,1,1,320,343.167,92.207,0.002,222.134,22.989,7.954
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,2,1,1,320,346.613,88.063,0.003,111.421,24.524,7.982
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,4,1,1,320,346.542,89.896,0.002,56.041,19.202,14.248
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,8,1,1,320,349.105,90.424,0.004,28.406,21.736,13.534
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,16,1,1,320,347.233,89.495,0.002,14.492,23.103,7.985
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,32,1,1,320,346.011,88.732,0.002,7.831,21.584,7.985
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,64,1,1,320,344.164,88.534,0.002,4.643,22.626,13.444
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,128,1,1,320,342.975,91.097,0.002,4.681,21.416,7.245
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,256,1,1,320,343.603,89.392,0.002,6.031,22.055,7.985
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,1,1,1,320,343.626,94.825,0.003,222.683,9.363,14.101
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,2,1,1,320,345.305,88.785,0.003,111.294,8.988,7.842
AMD Firepro W9100,Uux3a,ONE_D,4.1943e+06,4,1,1,320,345.195,89.748,0.002,56.042,8.951,7.8
